noise_audit_id,entity_type,entity_id,service_id,motorcycle_id,workshop_id,field_name,issue_type,issue_category,severity,is_intentional_noise,observed_value,original_clean_value,canonical_clean_value,clean_value_available,detection_source,repair_action,repair_applied,ml_handling,noise_rule_version,data_origin,generator_version,random_seed,scenario_id,notes,original_clean_value_available
NAU0000048,SERVICE_STATUS,SSH0000339,SVC000046,MC000008,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-08-21 10:21:00,,2024-08-21 12:45:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000049,SERVICE_STATUS,SSH0000340,SVC000046,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-08-21 10:12:00,,2024-08-21 12:46:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000050,SERVICE_STATUS,SSH0000346,SVC000047,MC000008,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-09-28 13:40:00,,2024-09-28 16:13:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000051,SERVICE_STATUS,SSH0000347,SVC000047,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-09-28 14:53:00,,2024-09-28 16:14:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000052,SERVICE_STATUS,SSH0000353,SVC000048,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-10-19 10:34:00,,2024-10-19 14:57:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000053,SERVICE_STATUS,SSH0000375,SVC000051,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-06-25 11:33:00,,2025-06-25 12:42:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000054,SERVICE_STATUS,SSH0000382,SVC000052,MC000008,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-09-02 14:08:00,,2025-09-02 17:32:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000055,SERVICE_STATUS,SSH0000383,SVC000052,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-09-02 12:59:00,,2025-09-02 17:33:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000056,SERVICE_STATUS,SSH0000398,SVC000054,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-11-11 09:13:00,,2025-11-11 14:54:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000057,SERVICE_STATUS,SSH0000405,SVC000055,MC000008,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-12-24 14:53:00,,2025-12-24 17:56:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000058,SERVICE_STATUS,SSH0000406,SVC000055,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-12-24 09:40:00,,2025-12-24 17:57:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000059,SERVICE_STATUS,SSH0000412,SVC000056,MC000008,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-02-09 08:50:00,,2026-02-09 14:18:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000060,SERVICE_STATUS,SSH0000413,SVC000056,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-02-09 12:36:00,,2026-02-09 14:19:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000061,SERVICE_STATUS,SSH0000420,SVC000057,MC000008,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-03-18 08:32:00,,2026-03-18 17:30:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000062,SERVICE,SVC000059,SVC000059,MC000008,WS0007,odometer_km,MILEAGE_ESTIMATED,OBSERVATION_UNCERTAINTY,MEDIUM,0,155717,,,0,services.is_mileage_estimated,KEEP_WITH_QUALITY_FLAG,0,KEEP_AND_INCLUDE_MILEAGE_QUALITY_FEATURES,MILEAGE_UNCERTAINTY_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,This is modeled measurement uncertainty rather than a known corrupted value. No hidden true odometer value is claimed by the audit table.,0
NAU0000063,SERVICE_TASK,STK0000287,SVC000059,MC000008,WS0007,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Genel Güvenlik Kntrlü ve genel durum değerlendirmesi,,Genel Güvenlik Kontrolü,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0000064,SERVICE_STATUS,SSH0000441,SVC000060,MC000008,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-07-30 12:41:00,,2026-07-30 15:10:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000065,SERVICE_STATUS,SSH0000450,SVC000061,MC000009,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-06-22 09:39:00,,2022-06-22 17:47:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000066,SERVICE_STATUS,SSH0000456,SVC000062,MC000009,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-10-03 15:08:00,,2022-10-03 17:29:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000067,SERVICE_TASK,STK0000301,SVC000062,MC000009,WS0007,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Fren Hidroliği Değişimi,,Fren Hidroliği Değişimi,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0000068,SERVICE_STATUS,SSH0000464,SVC000063,MC000009,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2023-02-09 11:47:00,,2023-02-09 15:30:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000069,SERVICE_STATUS,SSH0000470,SVC000064,MC000009,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2023-05-29 09:12:00,,2023-05-29 09:49:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000070,SERVICE_STATUS,SSH0000478,SVC000065,MC000009,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2023-10-02 15:56:00,,2023-10-02 17:54:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000071,SERVICE_STATUS,SSH0000485,SVC000066,MC000009,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-02-06 12:05:00,,2024-02-06 15:41:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000072,SERVICE_STATUS,SSH0000493,SVC000067,MC000009,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-09-27 11:18:00,,2024-09-27 17:10:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000073,SERVICE_STATUS,SSH0000515,SVC000070,MC000009,WS0007,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-09-25 13:25:00,,2025-09-25 17:34:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000074,SERVICE_STATUS,SSH0000516,SVC000070,MC000009,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-09-25 14:08:00,,2025-09-25 17:35:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000075,SERVICE_STATUS,SSH0000523,SVC000071,MC000009,WS0007,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-06-09 15:27:00,,2026-06-09 15:43:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000076,SERVICE_STATUS,SSH0000539,SVC000073,MC000011,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-11-04 09:47:00,,2024-11-04 15:54:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000077,SERVICE_STATUS,SSH0000546,SVC000074,MC000011,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-04-10 10:39:00,,2025-04-10 11:18:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000078,SERVICE,SVC000075,SVC000075,MC000011,WS0002,odometer_km,MILEAGE_ESTIMATED,OBSERVATION_UNCERTAINTY,MEDIUM,0,56281,,,0,services.is_mileage_estimated,KEEP_WITH_QUALITY_FLAG,0,KEEP_AND_INCLUDE_MILEAGE_QUALITY_FEATURES,MILEAGE_UNCERTAINTY_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,This is modeled measurement uncertainty rather than a known corrupted value. No hidden true odometer value is claimed by the audit table.,0
NAU0000079,SERVICE_STATUS,SSH0000554,SVC000075,MC000011,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-07-10 10:37:00,,2025-07-10 13:46:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000080,SERVICE_STATUS,SSH0000562,SVC000076,MC000011,WS0002,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2026-07-15 10:25:00,,2026-07-15 11:47:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000081,SERVICE_STATUS,SSH0000571,SVC000077,MC000012,WS0002,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-05-12 08:45:00,,2025-05-12 11:59:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000082,SERVICE_STATUS,SSH0000578,SVC000078,MC000014,WS0009,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-11-14 08:36:00,,2022-11-14 08:52:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000083,SERVICE_TASK,STK0000381,SVC000079,MC000014,WS0009,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Hava Filtresi Değiştirildi,,Hava Filtresi Değişimi,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0000084,SERVICE_STATUS,SSH0000595,SVC000080,MC000014,WS0009,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2023-12-11 10:30:00,,2023-12-11 11:20:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000085,SERVICE_STATUS,SSH0000602,SVC000081,MC000014,WS0009,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-02-26 11:19:00,,2025-02-26 13:10:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000086,SERVICE_STATUS,SSH0000603,SVC000081,MC000014,WS0009,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-02-26 11:18:00,,2025-02-26 13:11:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000087,SERVICE_TASK,STK0000393,SVC000081,MC000014,WS0009,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Ön Fren Balatası Kntrlü,,Ön Fren Balatası Kontrolü,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0000088,SERVICE_STATUS,SSH0000610,SVC000082,MC000014,WS0009,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-07-29 13:24:00,,2025-07-29 14:25:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000089,SERVICE_STATUS,SSH0000617,SVC000083,MC000014,WS0009,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-12-06 09:51:00,,2025-12-06 14:22:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000090,SERVICE_STATUS,SSH0000618,SVC000083,MC000014,WS0009,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2025-12-06 08:54:00,,2025-12-06 14:23:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
NAU0000091,SERVICE_STATUS,SSH0000632,SVC000085,MC000015,WS0009,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2022-11-02 09:09:00,,2022-11-02 10:09:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000092,SERVICE_TASK,STK0000407,SVC000085,MC000015,WS0009,display_title,CONTROLLED_TEXT_NOISE,TEXT_VARIATION,LOW,1,Zincir Yağlama,,Zincir Yağlama,1,service_tasks.title_variant_type,USE_TASK_CODE_OR_CANONICAL_TAXONOMY,0,DO_NOT_USE_RAW_TITLE_AS_TARGET_KEY,TEXT_NOISE_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,Exact pre-noise display string was not persisted. Canonical taxonomy label is provided as a reference; task_code remains the stable ML key.,0
NAU0000093,SERVICE_STATUS,SSH0000640,SVC000086,MC000015,WS0009,completed_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-04-26 13:52:00,,2024-04-26 16:49:00,1,SERVICE_TASKS.COMPLETED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,SERVICE_COMPLETED_BEFORE_LAST_TASK_COMPLETION,0
NAU0000094,SERVICE_STATUS,SSH0000641,SVC000086,MC000015,WS0009,delivered_at,STATUS_TIMESTAMP_INCONSISTENCY,TEMPORAL_INCONSISTENCY,HIGH,0,2024-04-26 10:05:00,,2024-04-26 16:50:00,1,REPAIRED_SERVICES.DELIVERED_AT,USE_CANONICAL_STATUS_HISTORY_TIMESTAMP,1,USE_REPAIRED_TIMELINE_ONLY,STATUS_TIMELINE_REPAIR_V1_1,SYNTHETIC,1.2.0,42,MAINTENANCE_EVENT_SIM_V1,DELIVERY_NOT_AFTER_COMPLETION,0
