customer_id,workshop_id,customer_type,first_seen_date,city,region,is_fleet_customer,preferred_contact,acquisition_channel,synthetic_alias,is_active,churn_date,data_origin,generator_version,random_seed,notes
C000166,WS0004,INDIVIDUAL,2023-10-11,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_000166,1,,SYNTHETIC,1.3.0,42,
C000167,WS0006,INDIVIDUAL,2022-05-15,Konya,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000167,1,,SYNTHETIC,1.3.0,42,
C000168,WS0003,COMMERCIAL,2024-01-28,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_000168,1,,SYNTHETIC,1.3.0,42,
C000169,WS0010,INDIVIDUAL,2022-07-08,Eskişehir,İç Anadolu,0,PHONE,WALK_IN,Customer_000169,0,2025-03-25,SYNTHETIC,1.3.0,42,
C000170,WS0008,INDIVIDUAL,2023-02-22,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,REFERRAL,Customer_000170,1,,SYNTHETIC,1.3.0,42,
C000171,WS0002,INDIVIDUAL,2025-10-04,Ankara,İç Anadolu,0,EMAIL,SOCIAL_MEDIA,Customer_000171,0,2026-06-09,SYNTHETIC,1.3.0,42,
C000172,WS0002,INDIVIDUAL,2022-01-29,Ankara,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_000172,1,,SYNTHETIC,1.3.0,42,
C000173,WS0010,INDIVIDUAL,2026-03-12,Eskişehir,İç Anadolu,0,PHONE,GOOGLE_MAPS,Customer_000173,1,,SYNTHETIC,1.3.0,42,
C000174,WS0008,INDIVIDUAL,2022-01-28,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_000174,1,,SYNTHETIC,1.3.0,42,
C000175,WS0009,COMMERCIAL,2025-06-20,Samsun,Karadeniz,0,PHONE,DIRECT_SALES,Customer_000175,1,,SYNTHETIC,1.3.0,42,
C000176,WS0008,INDIVIDUAL,2024-12-28,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,WALK_IN,Customer_000176,1,,SYNTHETIC,1.3.0,42,
C000177,WS0009,INDIVIDUAL,2024-04-04,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_000177,1,,SYNTHETIC,1.3.0,42,
C000178,WS0007,INDIVIDUAL,2022-06-14,Adana,Akdeniz,0,EMAIL,WALK_IN,Customer_000178,0,2025-08-04,SYNTHETIC,1.3.0,42,
C000179,WS0009,INDIVIDUAL,2024-04-07,Samsun,Karadeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_000179,1,,SYNTHETIC,1.3.0,42,
C000180,WS0001,INDIVIDUAL,2023-12-17,İstanbul,Marmara,0,SMS,ORGANIC,Customer_000180,1,,SYNTHETIC,1.3.0,42,
C000181,WS0010,INDIVIDUAL,2021-07-23,Eskişehir,İç Anadolu,0,PHONE,ORGANIC,Customer_000181,1,,SYNTHETIC,1.3.0,42,
C000182,WS0003,INDIVIDUAL,2021-05-17,İzmir,Ege,0,PHONE,SOCIAL_MEDIA,Customer_000182,1,,SYNTHETIC,1.3.0,42,
C000183,WS0005,INDIVIDUAL,2022-04-08,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000183,1,,SYNTHETIC,1.3.0,42,
C000184,WS0007,INDIVIDUAL,2025-01-04,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000184,1,,SYNTHETIC,1.3.0,42,
C000185,WS0004,COMMERCIAL,2021-09-02,Bursa,Marmara,0,WHATSAPP,DIRECT_SALES,Customer_000185,1,,SYNTHETIC,1.3.0,42,
C000186,WS0009,INDIVIDUAL,2021-02-22,Samsun,Karadeniz,0,PHONE,GOOGLE_MAPS,Customer_000186,1,,SYNTHETIC,1.3.0,42,
C000187,WS0003,INDIVIDUAL,2024-03-04,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_000187,1,,SYNTHETIC,1.3.0,42,
C000188,WS0002,INDIVIDUAL,2022-01-19,Ankara,İç Anadolu,0,PHONE,REFERRAL,Customer_000188,1,,SYNTHETIC,1.3.0,42,
C000189,WS0003,INDIVIDUAL,2025-07-18,İzmir,Ege,0,WHATSAPP,SOCIAL_MEDIA,Customer_000189,1,,SYNTHETIC,1.3.0,42,
C000190,WS0005,INDIVIDUAL,2023-09-11,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000190,1,,SYNTHETIC,1.3.0,42,
C000191,WS0002,INDIVIDUAL,2021-10-21,Ankara,İç Anadolu,0,PHONE,GOOGLE_MAPS,Customer_000191,0,2024-03-15,SYNTHETIC,1.3.0,42,
C000192,WS0008,INDIVIDUAL,2025-11-08,Gaziantep,Güneydoğu Anadolu,0,PHONE,REFERRAL,Customer_000192,1,,SYNTHETIC,1.3.0,42,
C000193,WS0006,INDIVIDUAL,2021-05-12,Konya,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_000193,1,,SYNTHETIC,1.3.0,42,
C000194,WS0008,INDIVIDUAL,2024-06-06,Gaziantep,Güneydoğu Anadolu,0,SMS,REFERRAL,Customer_000194,0,2025-04-20,SYNTHETIC,1.3.0,42,
C000195,WS0008,INDIVIDUAL,2025-05-04,Gaziantep,Güneydoğu Anadolu,0,SMS,ORGANIC,Customer_000195,1,,SYNTHETIC,1.3.0,42,
C000196,WS0004,INDIVIDUAL,2025-04-10,Bursa,Marmara,0,PHONE,REFERRAL,Customer_000196,1,,SYNTHETIC,1.3.0,42,
C000197,WS0006,INDIVIDUAL,2026-01-23,Konya,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_000197,1,,SYNTHETIC,1.3.0,42,
C000198,WS0003,INDIVIDUAL,2024-11-23,İzmir,Ege,0,SMS,REFERRAL,Customer_000198,1,,SYNTHETIC,1.3.0,42,
C000199,WS0004,INDIVIDUAL,2023-04-02,Bursa,Marmara,0,EMAIL,REFERRAL,Customer_000199,1,,SYNTHETIC,1.3.0,42,
C000200,WS0010,INDIVIDUAL,2024-11-03,Eskişehir,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_000200,1,,SYNTHETIC,1.3.0,42,
C000201,WS0001,INDIVIDUAL,2023-09-21,İstanbul,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_000201,1,,SYNTHETIC,1.3.0,42,
C000202,WS0002,INDIVIDUAL,2023-11-12,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000202,1,,SYNTHETIC,1.3.0,42,
C000203,WS0008,FLEET,2026-02-11,Gaziantep,Güneydoğu Anadolu,1,EMAIL,DIRECT_SALES,Customer_000203,1,,SYNTHETIC,1.3.0,42,
C000204,WS0006,INDIVIDUAL,2021-03-30,Konya,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_000204,1,,SYNTHETIC,1.3.0,42,
C000205,WS0005,INDIVIDUAL,2021-01-22,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000205,1,,SYNTHETIC,1.3.0,42,
C000206,WS0004,INDIVIDUAL,2021-11-07,Bursa,Marmara,0,SMS,GOOGLE_MAPS,Customer_000206,1,,SYNTHETIC,1.3.0,42,
C000207,WS0007,INDIVIDUAL,2025-06-08,Adana,Akdeniz,0,PHONE,REFERRAL,Customer_000207,1,,SYNTHETIC,1.3.0,42,
C000208,WS0005,INDIVIDUAL,2024-03-27,Antalya,Akdeniz,0,WHATSAPP,SOCIAL_MEDIA,Customer_000208,1,,SYNTHETIC,1.3.0,42,
C000209,WS0009,INDIVIDUAL,2021-10-25,Samsun,Karadeniz,0,SMS,ORGANIC,Customer_000209,1,,SYNTHETIC,1.3.0,42,
C000210,WS0004,INDIVIDUAL,2022-11-17,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_000210,1,,SYNTHETIC,1.3.0,42,
C000211,WS0010,INDIVIDUAL,2024-04-24,Eskişehir,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_000211,1,,SYNTHETIC,1.3.0,42,
C000212,WS0004,INDIVIDUAL,2025-10-24,Bursa,Marmara,0,EMAIL,REFERRAL,Customer_000212,1,,SYNTHETIC,1.3.0,42,
C000213,WS0006,COMMERCIAL,2023-08-19,Konya,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000213,1,,SYNTHETIC,1.3.0,42,
C000214,WS0009,INDIVIDUAL,2024-11-18,Samsun,Karadeniz,0,PHONE,ORGANIC,Customer_000214,1,,SYNTHETIC,1.3.0,42,
C000215,WS0005,COMMERCIAL,2023-02-11,Antalya,Akdeniz,0,WHATSAPP,FLEET_PARTNERSHIP,Customer_000215,1,,SYNTHETIC,1.3.0,42,
C000216,WS0004,INDIVIDUAL,2023-04-09,Bursa,Marmara,0,PHONE,REFERRAL,Customer_000216,1,,SYNTHETIC,1.3.0,42,
C000217,WS0008,INDIVIDUAL,2021-10-12,Gaziantep,Güneydoğu Anadolu,0,PHONE,REFERRAL,Customer_000217,1,,SYNTHETIC,1.3.0,42,
C000218,WS0003,INDIVIDUAL,2025-05-03,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_000218,1,,SYNTHETIC,1.3.0,42,
C000219,WS0001,INDIVIDUAL,2022-02-03,İstanbul,Marmara,0,EMAIL,REFERRAL,Customer_000219,1,,SYNTHETIC,1.3.0,42,
C000220,WS0004,INDIVIDUAL,2025-03-17,Bursa,Marmara,0,PHONE,ORGANIC,Customer_000220,1,,SYNTHETIC,1.3.0,42,
C000221,WS0007,INDIVIDUAL,2021-08-21,Adana,Akdeniz,0,SMS,ORGANIC,Customer_000221,1,,SYNTHETIC,1.3.0,42,
C000222,WS0005,INDIVIDUAL,2021-06-26,Antalya,Akdeniz,0,SMS,REFERRAL,Customer_000222,1,,SYNTHETIC,1.3.0,42,
C000223,WS0003,INDIVIDUAL,2023-04-13,İzmir,Ege,0,SMS,ORGANIC,Customer_000223,0,2026-02-12,SYNTHETIC,1.3.0,42,
C000224,WS0007,INDIVIDUAL,2021-04-11,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000224,1,,SYNTHETIC,1.3.0,42,
C000225,WS0009,INDIVIDUAL,2021-07-14,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_000225,1,,SYNTHETIC,1.3.0,42,
C000226,WS0009,INDIVIDUAL,2024-05-02,Samsun,Karadeniz,0,PHONE,SOCIAL_MEDIA,Customer_000226,1,,SYNTHETIC,1.3.0,42,
C000227,WS0005,INDIVIDUAL,2026-07-18,Antalya,Akdeniz,0,SMS,WALK_IN,Customer_000227,1,,SYNTHETIC,1.3.0,42,
C000228,WS0007,INDIVIDUAL,2025-10-06,Adana,Akdeniz,0,PHONE,SOCIAL_MEDIA,Customer_000228,1,,SYNTHETIC,1.3.0,42,
C000229,WS0004,INDIVIDUAL,2024-11-19,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_000229,1,,SYNTHETIC,1.3.0,42,
C000230,WS0005,COMMERCIAL,2023-09-30,Antalya,Akdeniz,0,WHATSAPP,FLEET_PARTNERSHIP,Customer_000230,1,,SYNTHETIC,1.3.0,42,
C000231,WS0006,INDIVIDUAL,2022-12-02,Konya,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_000231,1,,SYNTHETIC,1.3.0,42,
C000232,WS0008,INDIVIDUAL,2021-02-13,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_000232,1,,SYNTHETIC,1.3.0,42,
C000233,WS0001,INDIVIDUAL,2022-04-08,İstanbul,Marmara,0,SMS,WALK_IN,Customer_000233,1,,SYNTHETIC,1.3.0,42,
C000234,WS0007,INDIVIDUAL,2022-11-13,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000234,0,2024-08-19,SYNTHETIC,1.3.0,42,
C000235,WS0010,INDIVIDUAL,2023-10-14,Eskişehir,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000235,1,,SYNTHETIC,1.3.0,42,
C000236,WS0008,INDIVIDUAL,2023-07-25,Gaziantep,Güneydoğu Anadolu,0,PHONE,GOOGLE_MAPS,Customer_000236,1,,SYNTHETIC,1.3.0,42,
C000237,WS0009,INDIVIDUAL,2022-02-25,Samsun,Karadeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_000237,0,2022-07-16,SYNTHETIC,1.3.0,42,
C000238,WS0010,INDIVIDUAL,2024-12-28,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_000238,1,,SYNTHETIC,1.3.0,42,
C000239,WS0007,COMMERCIAL,2022-06-20,Adana,Akdeniz,0,PHONE,ORGANIC,Customer_000239,1,,SYNTHETIC,1.3.0,42,
C000240,WS0004,INDIVIDUAL,2022-03-22,Bursa,Marmara,0,SMS,GOOGLE_MAPS,Customer_000240,1,,SYNTHETIC,1.3.0,42,
C000241,WS0007,INDIVIDUAL,2021-08-23,Adana,Akdeniz,0,EMAIL,GOOGLE_MAPS,Customer_000241,1,,SYNTHETIC,1.3.0,42,
C000242,WS0005,INDIVIDUAL,2021-08-09,Antalya,Akdeniz,0,WHATSAPP,WALK_IN,Customer_000242,1,,SYNTHETIC,1.3.0,42,
C000243,WS0010,INDIVIDUAL,2021-08-14,Eskişehir,İç Anadolu,0,SMS,SOCIAL_MEDIA,Customer_000243,1,,SYNTHETIC,1.3.0,42,
C000244,WS0003,INDIVIDUAL,2022-11-23,İzmir,Ege,0,WHATSAPP,ORGANIC,Customer_000244,1,,SYNTHETIC,1.3.0,42,
C000245,WS0009,INDIVIDUAL,2025-05-25,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_000245,1,,SYNTHETIC,1.3.0,42,
C000246,WS0006,INDIVIDUAL,2023-10-21,Konya,İç Anadolu,0,PHONE,REFERRAL,Customer_000246,1,,SYNTHETIC,1.3.0,42,
C000247,WS0006,INDIVIDUAL,2021-05-30,Konya,İç Anadolu,0,EMAIL,WALK_IN,Customer_000247,1,,SYNTHETIC,1.3.0,42,
C000248,WS0002,INDIVIDUAL,2026-02-05,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000248,1,,SYNTHETIC,1.3.0,42,
C000249,WS0007,INDIVIDUAL,2024-10-07,Adana,Akdeniz,0,WHATSAPP,SOCIAL_MEDIA,Customer_000249,1,,SYNTHETIC,1.3.0,42,
C000250,WS0010,INDIVIDUAL,2024-01-08,Eskişehir,İç Anadolu,0,SMS,ORGANIC,Customer_000250,1,,SYNTHETIC,1.3.0,42,
C000251,WS0004,INDIVIDUAL,2021-05-09,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_000251,1,,SYNTHETIC,1.3.0,42,
C000252,WS0001,INDIVIDUAL,2022-05-18,İstanbul,Marmara,0,SMS,REFERRAL,Customer_000252,1,,SYNTHETIC,1.3.0,42,
C000253,WS0009,INDIVIDUAL,2021-10-04,Samsun,Karadeniz,0,PHONE,ORGANIC,Customer_000253,1,,SYNTHETIC,1.3.0,42,
C000254,WS0001,INDIVIDUAL,2023-12-28,İstanbul,Marmara,0,PHONE,GOOGLE_MAPS,Customer_000254,1,,SYNTHETIC,1.3.0,42,
C000255,WS0007,INDIVIDUAL,2024-06-08,Adana,Akdeniz,0,WHATSAPP,WALK_IN,Customer_000255,1,,SYNTHETIC,1.3.0,42,
C000256,WS0003,INDIVIDUAL,2026-02-05,İzmir,Ege,0,PHONE,WALK_IN,Customer_000256,1,,SYNTHETIC,1.3.0,42,
C000257,WS0004,INDIVIDUAL,2026-05-15,Bursa,Marmara,0,SMS,ORGANIC,Customer_000257,1,,SYNTHETIC,1.3.0,42,
C000258,WS0003,INDIVIDUAL,2024-06-07,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_000258,1,,SYNTHETIC,1.3.0,42,
C000259,WS0006,INDIVIDUAL,2022-09-16,Konya,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000259,1,,SYNTHETIC,1.3.0,42,
C000260,WS0002,INDIVIDUAL,2023-07-02,Ankara,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_000260,1,,SYNTHETIC,1.3.0,42,
C000261,WS0007,COMMERCIAL,2022-04-25,Adana,Akdeniz,0,EMAIL,FLEET_PARTNERSHIP,Customer_000261,1,,SYNTHETIC,1.3.0,42,
C000262,WS0003,INDIVIDUAL,2025-06-16,İzmir,Ege,0,WHATSAPP,GOOGLE_MAPS,Customer_000262,1,,SYNTHETIC,1.3.0,42,
C000263,WS0005,INDIVIDUAL,2021-03-06,Antalya,Akdeniz,0,PHONE,SOCIAL_MEDIA,Customer_000263,1,,SYNTHETIC,1.3.0,42,
C000264,WS0008,INDIVIDUAL,2024-12-25,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_000264,0,2026-05-13,SYNTHETIC,1.3.0,42,
C000265,WS0007,FLEET,2022-09-18,Adana,Akdeniz,1,PHONE,DIRECT_SALES,Customer_000265,1,,SYNTHETIC,1.3.0,42,
C000266,WS0006,INDIVIDUAL,2025-02-06,Konya,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_000266,1,,SYNTHETIC,1.3.0,42,
C000267,WS0010,INDIVIDUAL,2023-05-09,Eskişehir,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000267,1,,SYNTHETIC,1.3.0,42,
C000268,WS0009,INDIVIDUAL,2023-08-06,Samsun,Karadeniz,0,WHATSAPP,ORGANIC,Customer_000268,1,,SYNTHETIC,1.3.0,42,
C000269,WS0009,INDIVIDUAL,2023-08-01,Samsun,Karadeniz,0,WHATSAPP,ORGANIC,Customer_000269,1,,SYNTHETIC,1.3.0,42,
C000270,WS0005,COMMERCIAL,2021-08-13,Antalya,Akdeniz,0,PHONE,FLEET_PARTNERSHIP,Customer_000270,0,2025-04-10,SYNTHETIC,1.3.0,42,
C000271,WS0004,INDIVIDUAL,2021-06-24,Bursa,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_000271,1,,SYNTHETIC,1.3.0,42,
C000272,WS0008,COMMERCIAL,2023-05-28,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_000272,1,,SYNTHETIC,1.3.0,42,
C000273,WS0002,INDIVIDUAL,2026-07-17,Ankara,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_000273,0,2026-08-25,SYNTHETIC,1.3.0,42,
C000274,WS0002,INDIVIDUAL,2022-03-03,Ankara,İç Anadolu,0,SMS,ORGANIC,Customer_000274,0,2024-05-28,SYNTHETIC,1.3.0,42,
C000275,WS0003,INDIVIDUAL,2023-04-03,İzmir,Ege,0,SMS,WALK_IN,Customer_000275,1,,SYNTHETIC,1.3.0,42,
C000276,WS0008,INDIVIDUAL,2026-01-10,Gaziantep,Güneydoğu Anadolu,0,PHONE,SOCIAL_MEDIA,Customer_000276,1,,SYNTHETIC,1.3.0,42,
C000277,WS0003,COMMERCIAL,2022-06-22,İzmir,Ege,0,EMAIL,FLEET_PARTNERSHIP,Customer_000277,1,,SYNTHETIC,1.3.0,42,
C000278,WS0006,COMMERCIAL,2023-07-13,Konya,İç Anadolu,0,EMAIL,DIRECT_SALES,Customer_000278,1,,SYNTHETIC,1.3.0,42,
C000279,WS0008,INDIVIDUAL,2021-09-03,Gaziantep,Güneydoğu Anadolu,0,SMS,ORGANIC,Customer_000279,0,2026-03-28,SYNTHETIC,1.3.0,42,
C000280,WS0007,INDIVIDUAL,2025-10-21,Adana,Akdeniz,0,SMS,GOOGLE_MAPS,Customer_000280,0,2026-04-01,SYNTHETIC,1.3.0,42,
C000281,WS0006,INDIVIDUAL,2023-12-24,Konya,İç Anadolu,0,PHONE,REFERRAL,Customer_000281,1,,SYNTHETIC,1.3.0,42,
C000282,WS0009,INDIVIDUAL,2022-12-19,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_000282,1,,SYNTHETIC,1.3.0,42,
C000283,WS0003,INDIVIDUAL,2023-12-06,İzmir,Ege,0,EMAIL,ORGANIC,Customer_000283,1,,SYNTHETIC,1.3.0,42,
C000284,WS0001,INDIVIDUAL,2023-07-30,İstanbul,Marmara,0,EMAIL,ORGANIC,Customer_000284,1,,SYNTHETIC,1.3.0,42,
C000285,WS0005,INDIVIDUAL,2026-02-09,Antalya,Akdeniz,0,SMS,REFERRAL,Customer_000285,1,,SYNTHETIC,1.3.0,42,
C000286,WS0004,COMMERCIAL,2024-10-19,Bursa,Marmara,0,EMAIL,ORGANIC,Customer_000286,1,,SYNTHETIC,1.3.0,42,
C000287,WS0007,INDIVIDUAL,2021-09-24,Adana,Akdeniz,0,WHATSAPP,WALK_IN,Customer_000287,1,,SYNTHETIC,1.3.0,42,
C000288,WS0005,COMMERCIAL,2025-01-14,Antalya,Akdeniz,0,PHONE,FLEET_PARTNERSHIP,Customer_000288,1,,SYNTHETIC,1.3.0,42,
C000289,WS0005,COMMERCIAL,2021-10-13,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000289,1,,SYNTHETIC,1.3.0,42,
C000290,WS0010,INDIVIDUAL,2022-02-01,Eskişehir,İç Anadolu,0,PHONE,REFERRAL,Customer_000290,0,2025-11-29,SYNTHETIC,1.3.0,42,
C000291,WS0009,COMMERCIAL,2021-12-14,Samsun,Karadeniz,0,EMAIL,DIRECT_SALES,Customer_000291,1,,SYNTHETIC,1.3.0,42,
C000292,WS0003,INDIVIDUAL,2022-09-05,İzmir,Ege,0,PHONE,WALK_IN,Customer_000292,0,2025-01-09,SYNTHETIC,1.3.0,42,
C000293,WS0006,INDIVIDUAL,2025-04-21,Konya,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_000293,1,,SYNTHETIC,1.3.0,42,
C000294,WS0009,INDIVIDUAL,2023-03-24,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_000294,1,,SYNTHETIC,1.3.0,42,
C000295,WS0002,INDIVIDUAL,2026-04-20,Ankara,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_000295,1,,SYNTHETIC,1.3.0,42,
C000296,WS0002,INDIVIDUAL,2021-08-26,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_000296,1,,SYNTHETIC,1.3.0,42,
C000297,WS0002,INDIVIDUAL,2021-01-08,Ankara,İç Anadolu,0,EMAIL,REFERRAL,Customer_000297,1,,SYNTHETIC,1.3.0,42,
C000298,WS0002,INDIVIDUAL,2021-05-26,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_000298,1,,SYNTHETIC,1.3.0,42,
C000299,WS0007,INDIVIDUAL,2024-10-28,Adana,Akdeniz,0,EMAIL,REFERRAL,Customer_000299,1,,SYNTHETIC,1.3.0,42,
C000300,WS0009,INDIVIDUAL,2024-11-17,Samsun,Karadeniz,0,SMS,REFERRAL,Customer_000300,1,,SYNTHETIC,1.3.0,42,
C000301,WS0004,INDIVIDUAL,2022-09-17,Bursa,Marmara,0,PHONE,WALK_IN,Customer_000301,1,,SYNTHETIC,1.3.0,42,
C000302,WS0004,INDIVIDUAL,2024-11-06,Bursa,Marmara,0,WHATSAPP,SOCIAL_MEDIA,Customer_000302,1,,SYNTHETIC,1.3.0,42,
C000303,WS0003,INDIVIDUAL,2021-03-01,İzmir,Ege,0,SMS,ORGANIC,Customer_000303,1,,SYNTHETIC,1.3.0,42,
C000304,WS0008,INDIVIDUAL,2025-10-11,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_000304,0,2026-07-24,SYNTHETIC,1.3.0,42,
C000305,WS0008,INDIVIDUAL,2025-06-11,Gaziantep,Güneydoğu Anadolu,0,EMAIL,SOCIAL_MEDIA,Customer_000305,1,,SYNTHETIC,1.3.0,42,
C000306,WS0004,INDIVIDUAL,2021-04-06,Bursa,Marmara,0,PHONE,SOCIAL_MEDIA,Customer_000306,1,,SYNTHETIC,1.3.0,42,
C000307,WS0010,INDIVIDUAL,2024-07-03,Eskişehir,İç Anadolu,0,EMAIL,ORGANIC,Customer_000307,1,,SYNTHETIC,1.3.0,42,
C000308,WS0009,COMMERCIAL,2024-10-22,Samsun,Karadeniz,0,WHATSAPP,FLEET_PARTNERSHIP,Customer_000308,1,,SYNTHETIC,1.3.0,42,
C000309,WS0002,COMMERCIAL,2022-12-14,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_000309,1,,SYNTHETIC,1.3.0,42,
C000310,WS0007,INDIVIDUAL,2021-01-12,Adana,Akdeniz,0,PHONE,REFERRAL,Customer_000310,0,2025-08-06,SYNTHETIC,1.3.0,42,
C000311,WS0002,INDIVIDUAL,2024-09-24,Ankara,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_000311,1,,SYNTHETIC,1.3.0,42,
C000312,WS0008,INDIVIDUAL,2023-12-03,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_000312,0,2026-01-18,SYNTHETIC,1.3.0,42,
C000313,WS0004,INDIVIDUAL,2026-05-12,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_000313,1,,SYNTHETIC,1.3.0,42,
C000314,WS0003,COMMERCIAL,2022-04-12,İzmir,Ege,0,EMAIL,REFERRAL,Customer_000314,1,,SYNTHETIC,1.3.0,42,
C000315,WS0001,INDIVIDUAL,2021-04-30,İstanbul,Marmara,0,WHATSAPP,ORGANIC,Customer_000315,1,,SYNTHETIC,1.3.0,42,
C000316,WS0003,INDIVIDUAL,2026-03-31,İzmir,Ege,0,PHONE,WALK_IN,Customer_000316,1,,SYNTHETIC,1.3.0,42,
C000317,WS0010,INDIVIDUAL,2021-12-12,Eskişehir,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_000317,1,,SYNTHETIC,1.3.0,42,
C000318,WS0007,INDIVIDUAL,2023-01-19,Adana,Akdeniz,0,EMAIL,ORGANIC,Customer_000318,1,,SYNTHETIC,1.3.0,42,
C000319,WS0001,INDIVIDUAL,2024-03-31,İstanbul,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_000319,1,,SYNTHETIC,1.3.0,42,
C000320,WS0006,INDIVIDUAL,2022-02-20,Konya,İç Anadolu,0,PHONE,GOOGLE_MAPS,Customer_000320,1,,SYNTHETIC,1.3.0,42,
C000321,WS0004,INDIVIDUAL,2025-10-16,Bursa,Marmara,0,WHATSAPP,SOCIAL_MEDIA,Customer_000321,1,,SYNTHETIC,1.3.0,42,
C000322,WS0001,COMMERCIAL,2024-09-01,İstanbul,Marmara,0,WHATSAPP,REFERRAL,Customer_000322,1,,SYNTHETIC,1.3.0,42,
C000323,WS0007,INDIVIDUAL,2024-02-03,Adana,Akdeniz,0,SMS,WALK_IN,Customer_000323,1,,SYNTHETIC,1.3.0,42,
C000324,WS0007,COMMERCIAL,2024-01-29,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_000324,1,,SYNTHETIC,1.3.0,42,
C000325,WS0007,INDIVIDUAL,2021-10-02,Adana,Akdeniz,0,PHONE,SOCIAL_MEDIA,Customer_000325,1,,SYNTHETIC,1.3.0,42,
C000326,WS0001,INDIVIDUAL,2023-10-09,İstanbul,Marmara,0,WHATSAPP,WALK_IN,Customer_000326,1,,SYNTHETIC,1.3.0,42,
C000327,WS0003,INDIVIDUAL,2022-01-07,İzmir,Ege,0,PHONE,GOOGLE_MAPS,Customer_000327,1,,SYNTHETIC,1.3.0,42,
C000328,WS0006,COMMERCIAL,2024-11-13,Konya,İç Anadolu,0,EMAIL,REFERRAL,Customer_000328,1,,SYNTHETIC,1.3.0,42,
C000329,WS0008,INDIVIDUAL,2022-01-25,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,REFERRAL,Customer_000329,1,,SYNTHETIC,1.3.0,42,
C000330,WS0008,INDIVIDUAL,2024-07-01,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,WALK_IN,Customer_000330,1,,SYNTHETIC,1.3.0,42,
