usage_profile_id,motorcycle_id,customer_id,workshop_id,usage_type,annual_km_baseline,annual_km_basis,city_ratio,highway_ratio,offroad_ratio,track_ratio,avg_ride_days_per_week,daily_active_probability,avg_km_per_active_day,weekday_multiplier,weekend_multiplier,riding_intensity,seasonality_strength,winter_usage_factor,weather_sensitivity,storage_condition,load_severity_factor,climate_zone,profile_start_date,profile_end_date,data_origin,generator_version,random_seed,profile_rule_version,notes
UP000077,MC000077,C000054,WS0002,COMMUTER,7952,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4451,0.5247,0.0214,0.0088,1.89,0.212,95.4,0.576,1.59,MEDIUM,0.602,0.285,0.731,STREET,1.065,CONTINENTAL_DRY,2024-06-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP000078,MC000078,C000055,WS0008,COMMUTER,4864,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4754,0.484,0.0205,0.0201,2.17,0.275,57.8,0.293,2.015,LOW,0.316,0.61,0.728,STREET,0.987,SEMI_ARID_HOT,2021-10-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP000079,MC000079,C000056,WS0005,OFFROAD,23858,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.943,0.0524,0.0046,0.0,5.78,0.81,100.4,1.018,0.909,HIGH,0.044,0.907,0.207,COVERED_PARKING,1.229,MEDITERRANEAN_HOT,2021-11-03,2022-03-09,SYNTHETIC,1.2.0,42,1.2.0,
UP000080,MC000080,C000056,WS0005,COURIER,5454,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7789,0.2121,0.009,0.0,4.75,0.631,38.6,1.22,0.574,LOW,0.191,0.872,0.426,STREET,1.163,MEDITERRANEAN_HOT,2021-10-28,2022-03-09,SYNTHETIC,1.2.0,42,1.2.0,
UP000081,MC000081,C000057,WS0003,COMMUTER,10293,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7762,0.2153,0.0085,0.0,5.6,0.749,45.3,1.302,0.592,MEDIUM,0.173,0.876,0.428,STREET,1.024,MEDITERRANEAN_COASTAL,2025-09-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP000082,MC000082,C000057,WS0003,COMMUTER,2481,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4797,0.4846,0.0172,0.0185,1.37,0.173,55.3,0.278,2.289,LOW,0.317,0.594,0.648,STREET,1.074,MEDITERRANEAN_COASTAL,2025-12-09,,SYNTHETIC,1.2.0,42,1.2.0,
UP000083,MC000083,C000058,WS0003,WEEKEND,6406,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4872,0.4761,0.0173,0.0194,2.65,0.342,58.5,0.309,2.146,LOW,0.269,0.635,0.7,STREET,0.908,MEDITERRANEAN_COASTAL,2026-03-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP000084,MC000084,C000058,WS0003,WEEKEND,8465,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7823,0.2084,0.0093,0.0,4.35,0.594,65.5,1.293,0.592,MEDIUM,0.118,0.799,0.337,COVERED_PARKING,0.894,MEDITERRANEAN_COASTAL,2026-04-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP000085,MC000085,C000059,WS0001,COURIER,9531,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7549,0.2338,0.0113,0.0,4.44,0.588,45.2,1.223,0.521,MEDIUM,0.199,0.692,0.438,STREET,1.188,TEMPERATE_HUMID,2024-01-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP000086,MC000086,C000059,WS0001,COMMUTER,24792,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9447,0.0498,0.0055,0.0,5.62,0.776,89.6,1.174,0.958,HIGH,0.085,0.788,0.15,COVERED_PARKING,0.985,TEMPERATE_HUMID,2024-03-20,,SYNTHETIC,1.2.0,42,1.2.0,
UP000087,MC000087,C000060,WS0004,COURIER,7074,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4492,0.5104,0.0205,0.0199,1.33,0.165,183.0,0.299,2.173,LOW,0.374,0.516,0.648,COVERED_PARKING,1.06,TEMPERATE_HUMID,2021-02-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP000088,MC000088,C000061,WS0002,COURIER,7307,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7543,0.2349,0.0108,0.0,5.42,0.721,27.7,1.328,0.57,LOW,0.188,0.557,0.411,STREET,1.103,CONTINENTAL_DRY,2023-08-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP000089,MC000089,C000062,WS0003,COURIER,6488,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4786,0.4896,0.0217,0.0101,3.35,0.395,46.4,0.594,1.623,LOW,0.489,0.486,0.724,STREET,1.131,MEDITERRANEAN_COASTAL,2023-10-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP000090,MC000090,C000063,WS0004,COURIER,9810,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7391,0.2509,0.01,0.0,5.38,0.709,38.6,1.163,0.53,MEDIUM,0.213,0.71,0.34,GARAGE,1.07,TEMPERATE_HUMID,2022-07-05,,SYNTHETIC,1.2.0,42,1.2.0,
UP000091,MC000091,C000064,WS0003,WEEKEND,8188,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4768,0.4944,0.0189,0.0099,4.5,0.524,41.3,0.628,1.513,MEDIUM,0.521,0.443,0.778,GARAGE,0.995,MEDITERRANEAN_COASTAL,2023-03-03,,SYNTHETIC,1.2.0,42,1.2.0,
UP000092,MC000092,C000064,WS0003,COMMUTER,21650,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9351,0.0597,0.0052,0.0,6.73,0.912,65.4,1.111,0.951,HIGH,0.137,0.844,0.171,COVERED_PARKING,1.014,MEDITERRANEAN_COASTAL,2023-02-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP000093,MC000093,C000064,WS0003,TOURING,13954,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7768,0.2146,0.0086,0.0,6.31,0.865,44.6,1.197,0.565,MEDIUM,0.106,0.79,0.368,INDOOR,1.133,MEDITERRANEAN_COASTAL,2023-03-20,,SYNTHETIC,1.2.0,42,1.2.0,
UP000094,MC000094,C000064,WS0003,TRACK,10806,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7607,0.2302,0.0091,0.0,5.59,0.76,39.6,1.276,0.545,MEDIUM,0.129,0.775,0.308,GARAGE,1.172,MEDITERRANEAN_COASTAL,2023-04-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP000095,MC000095,C000065,WS0002,COMMUTER,9517,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7916,0.1991,0.0093,0.0,4.02,0.535,52.2,1.244,0.571,MEDIUM,0.184,0.574,0.347,COVERED_PARKING,0.959,CONTINENTAL_DRY,2024-06-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP000096,MC000096,C000065,WS0002,OFFROAD,8266,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.1438,0.191,0.0095,0.6557,1.03,0.127,336.9,0.261,2.269,MEDIUM,0.387,0.405,0.739,GARAGE,1.154,CONTINENTAL_DRY,2024-08-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP000097,MC000097,C000066,WS0001,COMMUTER,8816,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7635,0.2254,0.0111,0.0,5.02,0.676,35.6,1.301,0.531,MEDIUM,0.155,0.695,0.441,COVERED_PARKING,0.941,TEMPERATE_HUMID,2022-03-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP000098,MC000098,C000066,WS0001,SEASONAL,24829,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9404,0.0547,0.0049,0.0,5.08,0.697,99.7,1.054,0.927,HIGH,0.103,0.709,0.216,INDOOR,0.999,TEMPERATE_HUMID,2022-05-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP000099,MC000099,C000067,WS0009,TOURING,8834,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7363,0.2528,0.0109,0.0,4.38,0.566,45.0,1.215,0.51,MEDIUM,0.262,0.653,0.413,STREET,1.101,HUMID_RAINY,2025-08-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP000100,MC000100,C000068,WS0004,SEASONAL,11238,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7394,0.2503,0.0103,0.0,5.92,0.784,39.5,1.299,0.521,MEDIUM,0.199,0.735,0.365,GARAGE,0.988,TEMPERATE_HUMID,2021-05-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP000101,MC000101,C000069,WS0001,COMMUTER,17517,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9455,0.05,0.0045,0.0,5.61,0.771,93.1,1.107,0.908,HIGH,0.1,0.732,0.2,STREET,1.002,TEMPERATE_HUMID,2026-05-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP000102,MC000102,C000070,WS0008,WEEKEND,8569,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7579,0.2319,0.0102,0.0,4.49,0.598,41.2,1.229,0.553,MEDIUM,0.183,0.737,0.434,GARAGE,0.892,SEMI_ARID_HOT,2023-07-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP000103,MC000103,C000071,WS0005,WEEKEND,15535,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2328,0.7463,0.0209,0.0,4.37,0.563,85.6,0.678,1.5,HIGH,0.271,0.811,0.57,GARAGE,1.013,MEDITERRANEAN_HOT,2025-04-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP000104,MC000104,C000071,WS0005,COURIER,21602,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2376,0.744,0.0184,0.0,3.45,0.452,141.7,0.753,1.409,HIGH,0.227,0.707,0.579,COVERED_PARKING,1.145,MEDITERRANEAN_HOT,2025-06-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP000105,MC000105,C000072,WS0007,COMMUTER,9760,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7498,0.2402,0.01,0.0,7.0,0.932,29.7,1.185,0.542,MEDIUM,0.185,0.86,0.403,COVERED_PARKING,1.047,MEDITERRANEAN_HOT,2021-07-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP000106,MC000106,C000072,WS0007,COURIER,16971,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9427,0.0529,0.0044,0.0,4.73,0.657,72.9,1.044,0.948,HIGH,0.07,0.928,0.242,STREET,1.047,MEDITERRANEAN_HOT,2021-07-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP000107,MC000107,C000073,WS0008,COURIER,11837,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7502,0.24,0.0098,0.0,4.71,0.626,58.2,1.277,0.568,MEDIUM,0.189,0.727,0.377,GARAGE,1.068,SEMI_ARID_HOT,2025-06-26,,SYNTHETIC,1.2.0,42,1.2.0,
UP000108,MC000108,C000074,WS0001,COMMUTER,29898,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.937,0.0574,0.0056,0.0,5.56,0.773,126.4,1.097,0.842,HIGH,0.067,0.721,0.225,GARAGE,0.934,TEMPERATE_HUMID,2026-05-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP000109,MC000109,C000074,WS0001,COMMUTER,6531,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7565,0.234,0.0095,0.0,3.98,0.539,40.6,1.152,0.511,LOW,0.137,0.738,0.314,COVERED_PARKING,1.065,TEMPERATE_HUMID,2026-05-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP000110,MC000110,C000075,WS0001,TOURING,11182,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9457,0.0492,0.0051,0.0,6.29,0.866,37.0,1.178,0.964,MEDIUM,0.093,0.75,0.224,GARAGE,1.061,TEMPERATE_HUMID,2024-02-22,,SYNTHETIC,1.2.0,42,1.2.0,
UP000111,MC000111,C000076,WS0007,COMMUTER,4442,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4789,0.4805,0.0193,0.0213,1.19,0.15,127.6,0.279,2.076,LOW,0.324,0.702,0.736,GARAGE,0.996,MEDITERRANEAN_HOT,2022-12-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP000112,MC000112,C000077,WS0007,COMMUTER,7198,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.501,0.4653,0.0231,0.0106,0.87,0.101,279.2,0.645,1.463,LOW,0.527,0.515,0.756,STREET,1.054,MEDITERRANEAN_HOT,2025-10-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP000113,MC000113,C000078,WS0003,COMMUTER,17191,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9364,0.058,0.0056,0.0,7.0,0.955,52.5,1.085,0.972,HIGH,0.119,0.823,0.275,COVERED_PARKING,0.951,MEDITERRANEAN_COASTAL,2022-09-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP000114,MC000114,C000079,WS0005,COURIER,9554,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7567,0.2346,0.0087,0.0,6.43,0.875,29.7,1.193,0.537,MEDIUM,0.126,0.836,0.404,GARAGE,1.122,MEDITERRANEAN_HOT,2021-04-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP000115,MC000115,C000079,WS0005,COMMUTER,14440,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.749,0.2414,0.0096,0.0,5.14,0.705,57.1,1.344,0.518,HIGH,0.104,0.811,0.356,STREET,0.933,MEDITERRANEAN_HOT,2021-05-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP000116,MC000116,C000080,WS0007,COMMUTER,9504,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9384,0.0569,0.0047,0.0,4.43,0.618,51.4,1.152,0.831,MEDIUM,0.058,0.928,0.13,GARAGE,0.973,MEDITERRANEAN_HOT,2025-11-17,,SYNTHETIC,1.2.0,42,1.2.0,
UP000117,MC000117,C000080,WS0007,COURIER,10891,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7689,0.2226,0.0085,0.0,5.91,0.808,44.4,1.325,0.572,MEDIUM,0.113,0.924,0.387,STREET,1.088,MEDITERRANEAN_HOT,2026-02-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP000118,MC000118,C000081,WS0006,WEEKEND,4024,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4687,0.4931,0.0202,0.018,1.14,0.142,167.3,0.301,2.294,LOW,0.351,0.399,0.737,COVERED_PARKING,0.861,CONTINENTAL_DRY,2025-12-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP000119,MC000119,C000081,WS0006,TOURING,7048,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7691,0.221,0.0099,0.0,4.69,0.606,39.3,1.221,0.506,LOW,0.266,0.511,0.377,STREET,1.037,CONTINENTAL_DRY,2025-12-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP000120,MC000120,C000082,WS0009,WEEKEND,4642,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4806,0.4817,0.0176,0.0201,1.26,0.158,91.9,0.317,2.25,LOW,0.342,0.458,0.736,STREET,0.98,HUMID_RAINY,2024-01-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP000121,MC000121,C000083,WS0002,COMMUTER,22143,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.941,0.0545,0.0045,0.0,5.98,0.816,75.9,1.153,0.846,HIGH,0.12,0.623,0.13,STREET,0.929,CONTINENTAL_DRY,2023-02-25,,SYNTHETIC,1.2.0,42,1.2.0,
UP000122,MC000122,C000083,WS0002,COMMUTER,22940,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9386,0.0565,0.0049,0.0,5.77,0.769,83.3,1.184,0.972,HIGH,0.181,0.598,0.22,STREET,0.946,CONTINENTAL_DRY,2023-05-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP000123,MC000123,C000084,WS0007,COURIER,9080,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2923,0.6867,0.021,0.0,1.88,0.244,107.7,0.72,1.476,MEDIUM,0.253,0.809,0.506,STREET,1.115,MEDITERRANEAN_HOT,2024-09-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP000124,MC000124,C000085,WS0002,COMMUTER,10390,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7577,0.233,0.0093,0.0,5.45,0.72,43.0,1.218,0.525,MEDIUM,0.207,0.548,0.413,GARAGE,1.07,CONTINENTAL_DRY,2025-01-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP000125,MC000125,C000086,WS0001,COMMUTER,11855,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7574,0.2318,0.0108,0.0,6.33,0.847,42.4,1.288,0.587,MEDIUM,0.173,0.687,0.422,COVERED_PARKING,0.994,TEMPERATE_HUMID,2025-03-20,,SYNTHETIC,1.2.0,42,1.2.0,
UP000126,MC000126,C000087,WS0009,COMMUTER,32684,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9357,0.0596,0.0047,0.0,6.29,0.828,120.6,1.038,0.945,HIGH,0.214,0.686,0.161,STREET,0.973,HUMID_RAINY,2025-07-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP000127,MC000127,C000088,WS0010,COMMUTER,3438,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4904,0.4662,0.0217,0.0217,2.52,0.314,34.0,0.306,2.091,LOW,0.359,0.375,0.711,GARAGE,0.982,CONTINENTAL_COOL,2022-04-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP000128,MC000128,C000089,WS0002,COMMUTER,10458,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7667,0.223,0.0103,0.0,5.65,0.742,39.9,1.247,0.51,MEDIUM,0.223,0.511,0.31,GARAGE,0.964,CONTINENTAL_DRY,2021-09-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP000129,MC000129,C000089,WS0002,COMMUTER,9349,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7741,0.2159,0.01,0.0,5.72,0.766,35.0,1.332,0.521,MEDIUM,0.169,0.559,0.387,COVERED_PARKING,0.982,CONTINENTAL_DRY,2021-11-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP000130,MC000130,C000090,WS0005,SEASONAL,6926,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7509,0.2387,0.0104,0.0,5.04,0.67,34.7,1.344,0.543,LOW,0.188,0.825,0.31,STREET,0.991,MEDITERRANEAN_HOT,2026-04-17,,SYNTHETIC,1.2.0,42,1.2.0,
UP000131,MC000131,C000091,WS0007,SEASONAL,3956,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4508,0.5098,0.0198,0.0196,2.78,0.352,26.4,0.286,2.225,LOW,0.315,0.714,0.604,GARAGE,0.875,MEDITERRANEAN_HOT,2025-04-11,2026-04-29,SYNTHETIC,1.2.0,42,1.2.0,
UP000132,MC000132,C000092,WS0006,COURIER,5039,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.495,0.4647,0.0187,0.0216,2.06,0.257,51.2,0.294,2.251,LOW,0.358,0.409,0.756,GARAGE,1.123,CONTINENTAL_DRY,2022-04-22,2026-05-11,SYNTHETIC,1.2.0,42,1.2.0,
UP000133,MC000133,C000093,WS0007,COURIER,39765,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.944,0.0509,0.0051,0.0,4.58,0.633,185.1,1.182,0.833,HIGH,0.083,0.879,0.18,COVERED_PARKING,1.096,MEDITERRANEAN_HOT,2024-11-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP000134,MC000134,C000094,WS0007,WEEKEND,8089,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7862,0.2047,0.0091,0.0,4.92,0.657,36.3,1.293,0.534,MEDIUM,0.179,0.875,0.313,GARAGE,1.0,MEDITERRANEAN_HOT,2024-06-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP000135,MC000135,C000095,WS0004,COMMUTER,13753,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.758,0.2318,0.0102,0.0,5.91,0.797,48.8,1.304,0.548,MEDIUM,0.152,0.652,0.384,STREET,1.009,TEMPERATE_HUMID,2022-01-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP000136,MC000136,C000096,WS0001,COMMUTER,9068,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7548,0.2353,0.0099,0.0,4.28,0.566,46.5,1.197,0.553,MEDIUM,0.204,0.719,0.398,COVERED_PARKING,0.977,TEMPERATE_HUMID,2021-03-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP000137,MC000137,C000097,WS0008,COMMUTER,9872,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7746,0.2154,0.01,0.0,4.75,0.626,45.0,1.242,0.569,MEDIUM,0.212,0.798,0.346,GARAGE,0.926,SEMI_ARID_HOT,2021-07-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP000138,MC000138,C000098,WS0006,WEEKEND,9458,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7625,0.2292,0.0083,0.0,4.9,0.653,43.6,1.322,0.512,MEDIUM,0.182,0.556,0.452,STREET,0.942,CONTINENTAL_DRY,2025-01-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP000139,MC000139,C000099,WS0009,SEASONAL,16080,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.764,0.2264,0.0096,0.0,6.51,0.857,54.9,1.182,0.561,HIGH,0.214,0.571,0.428,STREET,0.895,HUMID_RAINY,2022-11-29,,SYNTHETIC,1.2.0,42,1.2.0,
UP000140,MC000140,C000100,WS0001,COMMUTER,9320,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4579,0.5124,0.0192,0.0105,1.55,0.177,171.5,0.656,1.548,MEDIUM,0.563,0.365,0.762,GARAGE,1.012,TEMPERATE_HUMID,2023-08-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP000141,MC000141,C000101,WS0004,TRACK,9725,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2647,0.7192,0.0161,0.0,2.32,0.293,97.3,0.715,1.549,MEDIUM,0.325,0.595,0.509,INDOOR,1.194,TEMPERATE_HUMID,2025-03-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP000142,MC000142,C000102,WS0004,COURIER,7621,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7601,0.2293,0.0106,0.0,5.27,0.712,31.1,1.214,0.515,LOW,0.145,0.73,0.359,STREET,1.072,TEMPERATE_HUMID,2025-04-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP000143,MC000143,C000103,WS0008,WEEKEND,8311,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.778,0.2135,0.0085,0.0,4.87,0.653,35.6,1.15,0.548,MEDIUM,0.166,0.8,0.366,GARAGE,0.861,SEMI_ARID_HOT,2021-02-04,,SYNTHETIC,1.2.0,42,1.2.0,
UP000144,MC000144,C000104,WS0005,COMMUTER,7560,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.735,0.2544,0.0106,0.0,4.42,0.602,35.9,1.321,0.541,LOW,0.124,0.899,0.364,STREET,0.937,MEDITERRANEAN_HOT,2023-06-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP000145,MC000145,C000105,WS0004,WEEKEND,6274,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7786,0.2112,0.0102,0.0,5.01,0.672,30.2,1.251,0.57,LOW,0.167,0.658,0.38,STREET,0.965,TEMPERATE_HUMID,2026-03-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP000146,MC000146,C000106,WS0010,COMMUTER,10168,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7727,0.2172,0.0101,0.0,5.71,0.739,37.0,1.157,0.55,MEDIUM,0.259,0.478,0.377,COVERED_PARKING,1.065,CONTINENTAL_COOL,2021-03-01,,SYNTHETIC,1.2.0,42,1.2.0,
UP000147,MC000147,C000107,WS0004,COMMUTER,3675,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.1523,0.1708,0.0093,0.6676,1.02,0.128,96.1,0.248,2.261,LOW,0.336,0.499,0.678,GARAGE,0.973,TEMPERATE_HUMID,2024-12-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP000148,MC000148,C000107,WS0004,SEASONAL,15993,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7843,0.2062,0.0095,0.0,3.97,0.524,90.9,1.317,0.586,HIGH,0.208,0.748,0.436,COVERED_PARKING,0.875,TEMPERATE_HUMID,2025-02-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP000149,MC000149,C000108,WS0004,WEEKEND,2992,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4873,0.4746,0.0188,0.0193,2.18,0.273,31.1,0.29,1.98,LOW,0.342,0.519,0.661,COVERED_PARKING,0.871,TEMPERATE_HUMID,2024-06-20,,SYNTHETIC,1.2.0,42,1.2.0,
UP000150,MC000150,C000108,WS0004,TOURING,6331,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4777,0.4866,0.0167,0.019,2.19,0.278,68.0,0.303,2.122,LOW,0.311,0.493,0.658,COVERED_PARKING,1.008,TEMPERATE_HUMID,2024-08-25,,SYNTHETIC,1.2.0,42,1.2.0,
UP000151,MC000151,C000109,WS0007,COMMUTER,1200,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.438,0.5327,0.0203,0.009,0.8,0.092,298.1,0.624,1.646,LOW,0.553,0.5,0.794,COVERED_PARKING,0.969,MEDITERRANEAN_HOT,2026-01-29,2026-04-09,SYNTHETIC,1.2.0,42,1.2.0,
UP000152,MC000152,C000110,WS0001,WEEKEND,8378,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.482,0.4918,0.0166,0.0096,2.38,0.27,73.9,0.664,1.495,MEDIUM,0.578,0.407,0.824,STREET,0.982,TEMPERATE_HUMID,2026-04-06,,SYNTHETIC,1.2.0,42,1.2.0,
UP000153,MC000153,C000111,WS0005,SEASONAL,11099,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4965,0.4722,0.0205,0.0108,4.67,0.55,58.3,0.592,1.472,MEDIUM,0.494,0.514,0.697,GARAGE,0.994,MEDITERRANEAN_HOT,2024-01-29,,SYNTHETIC,1.2.0,42,1.2.0,
