service_id,subtotal_before_discount,discount_rate,tax_rate,pricing_currency,cost_calculation_basis,cost_rule_version,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC000042,1646.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000021,PERIODIC,ENGINE_OIL_CHANGE,98672.4,2025-01-05,5.0,APPOINTMENT,2024-02-19 10:57:00,99087,MANUAL,VALID,0,DELIVERED,2024-02-19 10:57:00,2024-02-19 15:04:00,2024-02-19 09:24:00,Genel bakım ve kontroller talep edildi.,,139,1430.0,216.0,131.68,302.864,1817.184,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,385.6999999999971,,,0,0.0573146,,
SVC000043,1366.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000022,PERIODIC,ENGINE_OIL_CHANGE,101337.4,2025-02-19,6.0,APPOINTMENT,2024-03-27 12:14:00,101719,MANUAL,VALID,0,DELIVERED,2024-03-27 12:14:00,2024-03-27 12:51:00,2024-03-27 11:35:00,Kilometre bakımı için servise getirildi.,,99,1150.0,216.0,109.28,251.34400000000002,1508.064,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,5.0,414.6000000000058,,,0,0.051214,,
SVC000044,816.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000023,PERIODIC,ENGINE_OIL_CHANGE,106648.3,2025-05-02,0.0,APPOINTMENT,2024-06-05 11:42:00,106673,MANUAL,VALID,0,DELIVERED,2024-06-05 11:42:00,2024-06-05 15:18:00,2024-06-05 11:32:00,Kilometre bakımı için servise getirildi.,,124,600.0,216.0,81.6,146.88,881.28,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,381.6000000000058,,,0,0.0535291,,
SVC000045,1496.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000024,PERIODIC,ENGINE_OIL_CHANGE,108922.6,2025-06-05,0.0,APPOINTMENT,2024-07-11 10:20:00,108962,MANUAL,VALID,0,DELIVERED,2024-07-12 10:20:00,2024-07-12 16:33:00,2024-07-12 08:41:00,Periyodik bakım zamanı geldi.,,195,1280.0,216.0,119.68,275.264,1651.5839999999998,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,24.69999999999709,,,0,0.0528601,,
SVC000046,1196.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,,PERIODIC,ENGINE_OIL_CHANGE,111211.8,2025-07-11,6.0,WALK_IN,2024-08-21 12:45:00,111740,MANUAL,VALID,0,DELIVERED,2024-08-21 12:45:00,2024-08-21 10:21:00,2024-08-21 10:12:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,113,980.0,216.0,119.6,215.28000000000003,1291.68,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,39.39999999999418,,,0,0.0532218,,
SVC000047,1576.0,0.12,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000025,PERIODIC,ENGINE_OIL_CHANGE,113989.8,2025-08-21,2.0,APPOINTMENT,2024-09-28 16:13:00,114235,MANUAL,VALID,0,DELIVERED,2024-09-28 16:13:00,2024-09-28 13:40:00,2024-09-28 14:53:00,Genel bakım ve kontroller talep edildi.,,104,1360.0,216.0,189.12,277.37600000000003,1664.256,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,528.1999999999971,,,0,0.0578064,,
SVC000048,640.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2024-10-19 13:40:00,115785,MANUAL,VALID,0,DELIVERED,2024-10-19 13:40:00,2024-10-19 14:56:00,2024-10-19 10:34:00,Mekanik sorun şüphesiyle genel kontrol istendi.,,114,640.0,0.0,51.2,117.75999999999999,706.56,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,245.1999999999971,,,0,0.0584865,,
SVC000049,996.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,,PERIODIC,ENGINE_OIL_CHANGE,116485.1,2025-09-28,0.0,WALK_IN,2024-10-28 15:14:00,116536,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-10-30 15:14:00,2024-10-30 12:54:00,2024-10-30 14:19:00,Genel bakım ve kontroller talep edildi.,,77,780.0,216.0,99.6,179.28,1075.68,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,245.1999999999971,,,0,0.0525652,,
SVC000050,1108.0,0.12,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,,PERIODIC,ENGINE_OIL_CHANGE,121410.0,2025-12-11,1.0,WALK_IN,2025-01-18 08:36:00,121440,MANUAL,VALID,0,DELIVERED,2025-01-18 08:36:00,2025-01-18 09:29:00,2025-01-18 10:09:00,Periyodik bakım zamanı geldi.,,109,860.0,248.0,132.96,195.008,1170.048,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,50.89999999999418,,,0,0.0616783,,
SVC000051,2948.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000026,PERIODIC,ENGINE_OIL_CHANGE,131524.0,2026-05-17,5.0,APPOINTMENT,2025-06-25 11:53:00,131864,MANUAL,VALID,0,DELIVERED,2025-06-25 11:53:00,2025-06-25 12:41:00,2025-06-25 11:33:00,Kilometre bakımı için servise getirildi.,,125,2000.0,948.0,294.8,530.64,3183.8399999999997,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,30.0,,,0,0.0625826,,
SVC000052,3008.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000027,PERIODIC,ENGINE_OIL_CHANGE,136419.3,2026-07-28,2.0,APPOINTMENT,2025-09-02 17:32:00,136603,MANUAL,VALID,0,DELIVERED,2025-09-02 17:32:00,2025-09-02 14:08:00,2025-09-02 12:59:00,Genel bakım ve kontroller talep edildi.,,127,2060.0,948.0,240.64,553.4720000000001,3320.8320000000003,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,5.0,340.0,,,0,0.0644215,,
SVC000053,3233.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000028,REPAIR,FAULT_EVENT,138853.4,2026-09-02,,APPOINTMENT,2025-10-06 15:49:00,139039,MANUAL,VALID,0,DELIVERED,2025-10-06 15:49:00,2025-10-06 16:44:00,2025-10-07 10:40:00,Kilometre bakımı için servise getirildi.,,56,2550.0,683.0,264.3,593.74,3562.4399999999996,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,183.70000000001164,2.0,183.70000000001164,0,0.0589176,BRAKES,LOW
SVC000054,1078.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000029,PERIODIC,ENGINE_OIL_CHANGE,141289.2,2026-10-06,2.0,APPOINTMENT,2025-11-11 14:49:00,141511,MANUAL,VALID,0,DELIVERED,2025-11-11 14:49:00,2025-11-11 14:53:00,2025-11-11 09:13:00,Genel bakım ve kontroller talep edildi.,,137,830.0,248.0,107.8,194.04000000000002,1164.24,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,3.0,185.60000000000582,,,1,0.0740912,,
SVC000055,2163.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000030,PERIODIC,ENGINE_OIL_CHANGE,143761.4,2026-11-11,0.0,APPOINTMENT,2025-12-24 17:56:00,143792,MANUAL,VALID,0,DELIVERED,2025-12-24 17:56:00,2025-12-24 14:53:00,2025-12-24 09:40:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,1340.0,823.0,108.15,410.97,2465.8199999999997,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,2.0,221.79999999998836,,,1,0.0681244,,
SVC000056,1114.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000031,PERIODIC,ENGINE_OIL_CHANGE,146042.4,2026-12-24,0.0,APPOINTMENT,2026-02-09 14:18:00,146133,MANUAL,VALID,0,DELIVERED,2026-02-09 14:18:00,2026-02-09 08:50:00,2026-02-09 12:36:00,Kilometre bakımı için servise getirildi.,,52,810.0,304.0,89.12,204.97600000000003,1229.8560000000002,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,30.60000000000582,,,1,0.0789893,,
SVC000057,1565.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,,PERIODIC,ENGINE_OIL_CHANGE,148383.1,2027-02-09,1.0,WALK_IN,2026-03-18 10:40:00,148516,MANUAL,VALID,0,DELIVERED,2026-03-18 10:40:00,2026-03-18 17:29:00,2026-03-18 08:32:00,Periyodik bakım zamanı geldi.,,132,890.0,675.0,125.2,287.96,1727.76,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,90.60000000000582,,,1,0.0795402,,
SVC000058,1494.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,,PERIODIC,ENGINE_OIL_CHANGE,150766.3,2027-03-18,0.0,WALK_IN,2026-04-18 10:41:00,150786,MANUAL,VALID,0,DELIVERED,2026-04-18 10:41:00,2026-04-18 13:27:00,2026-04-20 13:03:00,Periyodik bakım zamanı geldi.,,65,1190.0,304.0,149.4,268.92,1613.52,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,132.89999999999418,,,1,0.0802145,,
SVC000059,2434.0,0.12,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000032,PERIODIC,ENGINE_OIL_CHANGE,155627.5,2027-05-27,0.0,APPOINTMENT,2026-06-29 15:37:00,155717,ESTIMATED,ESTIMATED,1,DELIVERED,2026-06-29 15:37:00,2026-06-29 16:57:00,2026-07-01 16:33:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,122,2130.0,304.0,292.08,428.384,2570.304,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,19.70000000001164,,,1,0.071428,,
SVC000060,2889.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000008,APT000033,PERIODIC,ENGINE_OIL_CHANGE,157966.9,2027-06-29,0.0,APPOINTMENT,2026-07-30 15:10:00,158045,MANUAL,VALID,0,DELIVERED,2026-07-30 15:10:00,2026-07-30 12:41:00,2026-07-30 15:14:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,134,1910.0,979.0,144.45,548.9100000000001,3293.46,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,89.5,,,1,0.0704628,,
SVC000061,340.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,25740.2,2022-11-18,4.0,WALK_IN,2022-06-22 14:19:00,25972,MANUAL,VALID,0,DELIVERED,2022-06-22 14:19:00,2022-06-22 17:46:00,2022-06-22 09:39:00,Periyodik bakım zamanı geldi.,,99,220.0,120.0,34.0,55.08,361.08,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0262947,,
SVC000062,920.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,30972.1,2023-06-22,0.0,WALK_IN,2022-10-03 17:29:00,30999,MANUAL,VALID,0,DELIVERED,2022-10-03 17:29:00,2022-10-03 15:08:00,2022-10-04 13:25:00,Periyodik bakım zamanı geldi.,,88,610.0,310.0,92.0,149.04,977.04,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,231.79999999999927,,,0,0.0326849,,
SVC000063,680.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,35999.4,2023-10-03,5.0,WALK_IN,2023-02-06 08:59:00,36315,MANUAL,VALID,0,DELIVERED,2023-02-09 08:59:00,2023-02-09 15:29:00,2023-02-09 11:47:00,Periyodik bakım zamanı geldi.,,118,490.0,190.0,68.0,110.16,722.16,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,26.900000000001455,,,0,0.034761,,
SVC000064,590.0,0.08,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,APT000034,PERIODIC,ENGINE_OIL_CHANGE,41314.7,2024-02-06,6.0,APPOINTMENT,2023-05-29 09:49:00,41624,MANUAL,VALID,0,DELIVERED,2023-05-29 09:49:00,2023-05-29 09:12:00,2023-05-30 13:53:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,35,400.0,190.0,47.2,97.704,640.5039999999999,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,5.0,315.59999999999854,,,0,0.0338519,,
SVC000065,760.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,APT000035,PERIODIC,ENGINE_OIL_CHANGE,46623.9,2024-05-29,3.0,APPOINTMENT,2023-10-02 09:55:00,46921,MANUAL,VALID,0,DELIVERED,2023-10-02 09:55:00,2023-10-02 17:53:00,2023-10-02 15:56:00,Periyodik bakım zamanı geldi.,,45,570.0,190.0,60.8,139.84,839.0400000000001,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,309.3000000000029,,,0,0.0363507,,
SVC000066,7030.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2024-02-06 09:28:00,52493,MANUAL,VALID,0,DELIVERED,2024-02-06 09:28:00,2024-02-06 15:40:00,2024-02-06 12:05:00,Yolda arıza sonrası servise getirildi.,,263,1880.0,5150.0,562.4,1293.5200000000002,7761.120000000001,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,3.0,297.09999999999854,,,0,0.0421294,,
SVC000067,2590.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,APT000036,PERIODIC,ENGINE_OIL_CHANGE,62782.5,2025-05-24,12.0,APPOINTMENT,2024-09-27 10:54:00,63410,MANUAL,VALID,0,DELIVERED,2024-09-27 10:54:00,2024-09-27 17:09:00,2024-09-27 11:18:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,174,1790.0,800.0,207.2,476.56000000000006,2859.36,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,3.0,297.09999999999854,,,0,0.0438896,,
SVC000068,1420.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,APT000037,PERIODIC,ENGINE_OIL_CHANGE,68409.7,2025-09-27,0.0,APPOINTMENT,2025-01-28 09:57:00,68455,MANUAL,VALID,0,DELIVERED,2025-01-28 09:57:00,2025-01-28 13:55:00,2025-01-29 10:42:00,Kilometre bakımı için servise getirildi.,,88,1040.0,380.0,113.6,261.28000000000003,1567.68,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,12.0,627.5,,,0,0.0477131,,
SVC000069,940.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,APT000038,PERIODIC,ENGINE_OIL_CHANGE,73455.2,2026-01-28,6.0,APPOINTMENT,2025-06-03 11:21:00,73705,MANUAL,VALID,0,DELIVERED,2025-06-03 11:21:00,2025-06-03 14:26:00,2025-06-03 14:45:00,Periyodik bakım zamanı geldi.,,107,560.0,380.0,75.2,172.96,1037.76,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,45.30000000000291,,,0,0.0460248,,
SVC000070,1400.0,1.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,APT000039,PERIODIC,ENGINE_OIL_CHANGE,78704.7,2026-06-03,0.0,APPOINTMENT,2025-09-25 17:34:00,78744,MANUAL,VALID,0,DELIVERED,2025-09-25 17:34:00,2025-09-25 13:25:00,2025-09-25 14:08:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,110,1020.0,380.0,1400.0,0.0,0.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,6.0,249.8000000000029,,,0,0.0502635,,
SVC000071,3966.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,88979.5,2027-02-09,0.0,WALK_IN,2026-06-09 12:43:00,89061,MANUAL,VALID,0,DELIVERED,2026-06-09 12:43:00,2026-06-09 15:42:00,2026-06-09 15:27:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,112,2800.0,1166.0,396.6,713.8800000000001,4283.280000000001,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,39.30000000000291,,,0,0.0506564,,
SVC000072,3435.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0008,C000006,MC000010,,PERIODIC,ENGINE_OIL_CHANGE,11636.9,2025-06-01,1.0,WALK_IN,2025-06-02 09:06:00,10088,MANUAL,VALID,0,DELIVERED,2025-06-02 09:06:00,2025-06-02 09:10:00,2025-06-02 14:01:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,169,1580.0,1855.0,0.0,687.0,4122.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0206864,,
SVC000073,1931.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C000007,MC000011,,PERIODIC,ENGINE_OIL_CHANGE,48085.4,2025-06-09,8.0,WALK_IN,2024-11-04 10:09:00,48533,MANUAL,VALID,0,DELIVERED,2024-11-04 10:09:00,2024-11-04 15:53:00,2024-11-04 09:47:00,Kilometre bakımı için servise getirildi.,,121,970.0,961.0,0.0,386.20000000000005,2317.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0428913,,
SVC000074,898.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C000007,MC000011,APT000040,PERIODIC,ENGINE_OIL_CHANGE,51532.8,2025-11-04,13.0,APPOINTMENT,2025-04-10 11:18:00,52234,MANUAL,VALID,0,DELIVERED,2025-04-10 11:18:00,2025-04-10 10:39:00,2025-04-10 13:14:00,Kilometre bakımı için servise getirildi.,,161,650.0,248.0,26.94,174.212,1045.272,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,447.59999999999854,,,0,0.0528555,,
SVC000075,3138.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C000007,MC000011,APT000041,PERIODIC,ENGINE_OIL_CHANGE,55234.1,2026-04-10,19.0,APPOINTMENT,2025-07-10 13:46:00,56281,ESTIMATED,ESTIMATED,1,DELIVERED,2025-07-10 13:46:00,2025-07-10 10:37:00,2025-07-12 13:56:00,Kilometre bakımı için servise getirildi.,,133,2060.0,1078.0,0.0,627.6,3765.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,13.0,701.1999999999971,,,0,0.0530502,,
SVC000076,2372.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C000007,MC000011,APT000042,PERIODIC,ENGINE_OIL_CHANGE,66372.7,2027-03-26,25.0,APPOINTMENT,2026-07-15 11:47:00,67402,MANUAL,VALID,0,DELIVERED,2026-07-15 11:47:00,2026-07-15 10:25:00,2026-07-15 17:02:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,2060.0,312.0,0.0,474.40000000000003,2846.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,19.0,1046.9000000000015,,,0,0.0568939,,
SVC000077,2920.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C000007,MC000012,APT000043,PERIODIC,ENGINE_OIL_CHANGE,39287.8,2025-07-30,13.0,APPOINTMENT,2025-05-12 09:03:00,39591,MANUAL,VALID,0,DELIVERED,2025-05-12 09:03:00,2025-05-12 11:58:00,2025-05-12 08:45:00,Genel bakım ve kontroller talep edildi.,,142,1910.0,1010.0,0.0,584.0,3504.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.039132,,
SVC000078,350.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,42048.4,2023-08-03,8.0,WALK_IN,2022-11-14 08:52:00,42489,MANUAL,VALID,0,DELIVERED,2022-11-14 08:52:00,2022-11-14 08:36:00,2022-11-16 10:13:00,Kilometre bakımı için servise getirildi.,,54,230.0,120.0,0.0,63.0,413.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0473564,,
SVC000079,1130.0,0.7,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,52895.7,2024-04-15,14.0,WALK_IN,2023-08-17 13:35:00,53620,MANUAL,VALID,0,DELIVERED,2023-08-17 13:35:00,2023-08-17 16:56:00,2023-08-18 15:29:00,Genel bakım ve kontroller talep edildi.,,71,600.0,530.0,791.0,67.8,406.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,440.59999999999854,,,0,0.0672422,,
SVC000080,680.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,58620.2,2024-08-17,0.0,WALK_IN,2023-12-11 09:44:00,58660,MANUAL,VALID,0,DELIVERED,2023-12-11 09:44:00,2023-12-11 11:19:00,2023-12-11 10:30:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,119,460.0,220.0,0.0,136.0,816.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,14.0,724.3000000000029,,,0,0.0593316,,
SVC000081,2180.0,0.9,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C000009,MC000014,APT000044,PERIODIC,ENGINE_OIL_CHANGE,74253.9,2025-09-07,19.0,APPOINTMENT,2025-02-26 13:10:00,75067,MANUAL,VALID,0,DELIVERED,2025-02-26 13:10:00,2025-02-26 11:19:00,2025-02-26 11:18:00,Genel bakım ve kontroller talep edildi.,,99,1810.0,370.0,1962.0,43.6,261.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,39.80000000000291,,,0,0.0720361,,
SVC000082,2200.0,1.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C000009,MC000014,APT000045,PERIODIC,ENGINE_OIL_CHANGE,80066.9,2026-02-26,30.0,APPOINTMENT,2025-07-29 14:25:00,81355,MANUAL,VALID,0,DELIVERED,2025-07-29 14:25:00,2025-07-29 13:24:00,2025-07-29 17:11:00,Genel bakım ve kontroller talep edildi.,,96,1280.0,920.0,2200.0,0.0,0.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,19.0,813.1000000000058,,,0,0.0811699,,
