motorcycle_id,event_at,outcome,event_type,behavior_group,usage_type,policy_group,days_due_ratio,km_due_ratio,max_due_ratio,hazard
MC000114,2025-08-02 14:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_125_AIR_BELT,1.2635181382614646,2.278379462365591,2.278379462365591,0.032205827185245735
MC000114,2026-02-14 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_AIR_BELT,0.5350216746520647,0.9063874423963134,0.9063874423963134,0.01725204284714563
MC000115,2024-03-21 11:00:00,SERVICE,PERIODIC,IRREGULAR,COMMUTER,ICE_125_AIR_CHAIN,0.6306167135650366,1.5002612903225818,1.5002612903225818,0.04630563875785501
MC000115,2024-07-18 12:00:00,SERVICE,BREAKDOWN,IRREGULAR,COMMUTER,ICE_125_AIR_CHAIN,0.3245493953912845,0.655006451612903,0.655006451612903,0.002831944022254329
MC000115,2025-07-03 09:00:00,SERVICE,TIRE,IRREGULAR,COMMUTER,ICE_125_AIR_CHAIN,0.9568788501026694,1.8818967741935484,1.8818967741935484,0.029545171330352716
MC000115,2025-10-02 10:00:00,SERVICE,REPAIR,IRREGULAR,COMMUTER,ICE_125_AIR_CHAIN,0.24811772758384668,0.5591258064516121,0.5591258064516121,0.0024361458590006846
MC000115,2026-04-02 00:00:00,CANCELLED,REPAIR,IRREGULAR,COMMUTER,ICE_125_AIR_CHAIN,0.49714807209673745,1.075449677419354,1.075449677419354,0.0025457694045174536
MC000115,2026-08-20 10:00:00,SERVICE,PERIODIC,IRREGULAR,COMMUTER,ICE_125_AIR_CHAIN,0.8804471822952316,1.7449096774193547,1.7449096774193547,0.047571047224402356
MC000121,2026-04-21 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.26790712855223464,0.7518066666666681,0.7518066666666681,0.01277230817927672
MC000121,2026-05-19 09:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.3445669505919335,1.0195516129032272,1.0195516129032272,0.0031158627729693917
MC000123,2026-08-24 15:00:00,SERVICE,TIRE,IRREGULAR,COURIER,ICE_125_LIQUID_BELT,0.573435464040358,0.20716666666666667,0.573435464040358,0.0004026473922900399
MC000126,2026-03-06 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.22968616117828988,0.7621801075268819,0.7621801075268819,0.010821899795079049
MC000129,2025-11-05 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.6696724402362664,1.3130399999999993,1.3130399999999993,0.07633220557779367
MC000129,2026-06-03 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.5733515856719142,0.8453600000000006,0.8453600000000006,0.04142320367073616
MC000132,2025-11-02 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_200_LIQUID_CHAIN,1.2257138692422744,0.20682999999999993,1.2257138692422744,0.0506606885709611
MC000133,2026-08-19 10:00:00,SERVICE,PERIODIC,REGULAR,COURIER,ICE_SMALL_SCOOTER_BELT,0.32425558344107286,1.3906,1.3906,0.09594964910138185
MC000135,2025-07-17 14:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.018865091134940552,0.0758387096774192,0.0758387096774192,0.0025098249828884324
MC000135,2026-01-29 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.5350216746520647,1.4799086021505354,1.4799086021505354,0.0532977081483101
MC000135,2026-07-30 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.49657768651608486,2.199231182795702,2.199231182795702,0.004370275970676837
MC000137,2025-09-20 00:00:00,CANCELLED,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.9956881702030572,2.095066666666667,2.095066666666667,0.03171031416546776
MC000137,2025-09-27 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,1.0148531257129818,2.1579111111111113,2.1579111111111113,0.05864303322213842
MC000137,2026-05-30 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.6697467488021903,1.5728792114695327,1.5728792114695327,0.06571373448496615
MC000138,2026-06-29 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_CHAIN,0.7846566278804472,1.5093833333333337,1.5093833333333337,0.050595368390498725
MC000143,2025-03-10 12:00:00,SERVICE,PERIODIC,IRREGULAR,WEEKEND,ICE_125_LIQUID_BELT,0.9753611174487288,0.8343897849462367,0.9753611174487288,0.044335221979794594
MC000143,2026-02-16 09:00:00,SERVICE,PERIODIC,IRREGULAR,WEEKEND,ICE_125_LIQUID_BELT,0.9377138945927447,0.8863661674347155,0.9377138945927447,0.03558103154453032
MC000144,2026-07-10 12:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.3052839569549015,0.587731182795697,0.587731182795697,0.0031816573257471476
MC000146,2025-09-30 10:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.784991317463939,2.1701555555555556,2.1701555555555556,0.03198864194554135
MC000146,2026-04-14 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.5354779831165868,1.2518111111111114,1.2518111111111114,0.05006893425900773
MC000147,2026-06-11 14:00:00,SERVICE,PERIODIC,REGULAR,COMMUTER,ICE_250_LIQUID_CHAIN,0.6504468020381778,0.038720000000000074,0.6504468020381778,0.019164634071240885
MC000150,2025-03-28 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_200_LIQUID_CHAIN,0.8030458590006845,0.11790967741935456,0.8030458590006845,0.010300663300054958
MC000150,2025-09-05 16:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,TOURING,ICE_200_LIQUID_CHAIN,0.8788501026694046,0.22199032258064544,0.8788501026694046,0.0019496104606575415
MC000150,2026-03-13 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_200_LIQUID_CHAIN,1.0312571298197581,0.15865483870967728,1.0312571298197581,0.021999387308932108
MC000156,2025-01-23 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.1514740347808452,0.4225,0.4225,0.004191845980284262
MC000156,2025-07-17 08:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.4779831165868127,1.1638870967741919,1.1638870967741919,0.004640078363038759
MC000156,2025-10-09 10:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.2290668491900525,0.5238548387096768,0.5238548387096768,0.0033283060917180013
MC000156,2026-04-23 16:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.5354779831165868,0.9917580645161312,0.9917580645161312,0.0034463622176591374
MC000158,2024-07-28 15:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.20929332395365935,0.3682284946236559,0.3682284946236559,0.0015987864211617678
MC000158,2025-06-15 08:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.8798767967145791,1.2175131720430103,1.2175131720430103,0.002190512200270913
MC000159,2023-08-04 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_AIR_CHAIN,0.4005798920069968,0.37027096774193635,0.4005798920069968,0.002184748864590262
MC000160,2023-12-22 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.6502148452353791,0.6223172043010752,0.6502148452353791,0.005160327481131834
MC000161,2025-12-05 12:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.400740360483687,4.887553763440859,4.887553763440859,0.0051240274404451905
MC000161,2026-05-29 00:00:00,NO_SHOW,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.47775496235455167,4.922806451612904,4.922806451612904,0.03239999999821511
MC000161,2026-07-03 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.5735797399041752,5.899327956989253,5.899327956989253,0.11417259198604797
MC000161,2026-08-21 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.1325576089436459,0.8924516129032224,0.8924516129032224,0.029373643386927474
MC000163,2024-11-20 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.4013673726772632,0.8925166666666676,0.8925166666666676,0.02891910650397278
MC000163,2025-06-18 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.5733515856719142,1.1775666666666658,1.1775666666666658,0.08832579706417959
MC000163,2026-01-21 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.5930869267624914,1.4929973118279571,1.4929973118279571,0.08755501450082984
MC000163,2026-07-08 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.45824777549623547,1.010849462365591,1.010849462365591,0.05920793286087835
MC000166,2026-02-19 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,1.014008796613177,1.4080565476190476,1.4080565476190476,0.06839191491136343
MC000170,2026-07-17 15:00:00,SERVICE,PERIODIC,REGULAR,TOURING,ICE_125_LIQUID_BELT,0.5919418460212437,2.231024193548384,2.231024193548384,0.08866246946217077
MC000174,2026-04-28 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,1.1689557824422643,1.3366666666666667,1.3366666666666667,0.10548260393011179
MC000174,2026-08-11 14:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.28599133013917405,0.30566666666666664,0.30566666666666664,0.0026311855472720413
MC000175,2024-06-04 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.5918672522625295,3.0699055555555557,3.0699055555555557,0.04804486476996888
MC000175,2024-12-03 16:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.49737622632899836,3.3121374551971337,3.3121374551971337,0.03239985934924835
MC000175,2025-01-07 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.09399954369153549,0.37902150537634344,0.37902150537634344,0.00320357475422974
MC000175,2025-06-10 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.4204882500570386,2.1165521505376335,2.1165521505376335,0.004131456999092668
MC000175,2025-11-18 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.4396532055669633,2.2051055555555577,2.2051055555555577,0.03096474648390436
MC000175,2026-06-09 09:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.5541866301619894,3.462855555555555,3.462855555555555,0.032399951027640775
MC000177,2024-11-16 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.22903161203640326,1.7246499999999991,1.7246499999999991,0.09571475615902518
MC000177,2025-02-15 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.24811772758384668,1.224207142857146,1.224207142857146,0.08663659631252552
MC000177,2025-05-24 08:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.26716860597764086,2.9803417818740368,2.9803417818740368,0.005126707021602261
MC000177,2025-08-30 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.2673967602099019,3.085381720430111,3.085381720430111,0.1415781013568487
MC000177,2025-10-18 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.4015514487793748,4.481720430107526,4.481720430107526,0.11540787614983967
MC000177,2025-11-15 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.0754049737622633,0.5696806451612889,0.5696806451612889,0.008757241478199231
MC000177,2026-02-28 13:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.3628793064111339,2.3422115975422493,2.3422115975422493,0.0023129943874058865
MC000177,2026-04-25 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.15183664156970111,1.237185714285714,1.237185714285714,0.10420887310846264
MC000177,2026-06-13 12:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.1327857631759069,1.0799888888888818,1.0799888888888818,0.002376238740588638
MC000177,2026-07-18 08:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.0944558521560575,0.674753584229397,0.674753584229397,0.0052587473328020605
MC000178,2025-09-30 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.34314827490049943,2.025988888888887,2.025988888888887,0.08014658710154361
MC000178,2025-12-30 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.2482318046999772,1.1786240143369213,1.1786240143369213,0.04465009946769124
MC000178,2026-03-31 09:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.24731918777093315,1.0701182795698891,1.0701182795698891,0.004789515045461052
MC000178,2026-08-25 14:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.40143737166324434,2.0059354838709695,2.0059354838709695,0.0311364795644202
MC000179,2026-02-25 10:00:00,SERVICE,PERIODIC,IRREGULAR,COMMUTER,ICE_125_AIR_BELT,1.1487413491520269,1.5969,1.5969,0.06685617666837841
MC000180,2025-06-16 13:00:00,SERVICE,PERIODIC,IRREGULAR,SEASONAL,ICE_50_AIR_CHAIN,0.286700351104013,1.05507222222222,1.05507222222222,0.04541619046355221
MC000180,2025-12-01 16:00:00,SERVICE,PERIODIC,IRREGULAR,SEASONAL,ICE_50_AIR_CHAIN,0.4584759297284965,1.2296105734767042,1.2296105734767042,0.041515501239471266
MC000181,2025-11-11 15:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.5159834081172205,1.7972916666666667,1.7972916666666667,0.02758545959513428
MC000182,2026-05-03 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_CHAIN,0.4588665804750678,1.9365268817204293,1.9365268817204293,0.0681673495247264
MC000183,2025-11-20 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,0.4381910538190484,1.2433249999999996,1.2433249999999996,0.04155004030557607
MC000183,2025-12-04 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,0.03696098562628337,0.08957553763440956,0.08957553763440956,0.0012852558346706049
MC000183,2026-07-30 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,0.650011407711613,1.3128790322580643,1.3128790322580643,0.06254415899370185
MC000184,2026-05-22 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,1.300798793317616,1.6732483870967727,1.6732483870967727,0.07786386447961828
MC000184,2026-07-03 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,1.4157885263771643,1.8979161290322577,1.8979161290322577,0.07750283765345276
MC000186,2024-12-23 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.572348182371283,8.08974731182796,8.08974731182796,0.1010372745319108
MC000186,2025-02-17 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.1520647958019621,1.8979134024577506,1.8979134024577506,0.11367374146748885
MC000186,2025-04-07 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.13324207164042892,1.9209892857142938,1.9209892857142938,0.13565837571962627
MC000186,2025-06-23 00:00:00,NO_SHOW,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.20990189368012777,2.994849999999996,2.994849999999996,0.03239870371734502
MC000186,2025-07-28 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.30572667122975133,4.743048924731178,4.743048924731178,0.13735189975823794
MC000186,2026-01-26 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.4968058407483459,7.931424731182798,7.931424731182798,0.11076779279163661
MC000186,2026-02-23 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.07483458818161076,1.0575668202764936,1.0575668202764936,0.0576759618778674
MC000186,2026-03-30 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.094798083504449,1.4371159754224256,1.4371159754224256,0.10055393993277748
MC000186,2026-04-27 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.07506274241387179,1.371293548387097,1.371293548387097,0.10278075699334131
MC000186,2026-05-18 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.055897786903947075,1.1227924731182866,1.1227924731182866,0.07980066687901852
MC000186,2026-06-15 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.0756331279945243,1.4885464157706108,1.4885464157706108,0.11133417759664786
MC000186,2026-07-27 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.1135067305498517,2.324948207885308,2.324948207885308,0.13487023555003355
MC000187,2026-07-16 10:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,WEEKEND,ICE_125_LIQUID_BELT,1.4180742198392782,1.4010833333333332,1.4180742198392782,0.0021154962354551676
MC000188,2026-02-23 09:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.7067820429943975,1.850464285714285,1.850464285714285,0.028918997136581873
MC000188,2026-06-08 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.2864476386036961,0.8834523809523817,0.8834523809523817,0.022973766814563604
MC000188,2026-08-17 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.19028062970568105,0.5644166666666667,0.5644166666666667,0.00539927889239835
MC000189,2025-12-25 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.4781738154992775,1.271284946236558,1.271284946236558,0.036748067933502916
MC000189,2026-07-02 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.5160848733744011,1.222790322580644,1.222790322580644,0.047473767986540905
MC000192,2025-11-30 10:00:00,SERVICE,REPAIR,REGULAR,COURIER,ICE_50_AIR_BELT,0.3233403047126524,1.3358333333333334,1.3358333333333334,0.0020721772073921973
MC000192,2026-08-02 00:00:00,CANCELLED,PERIODIC,REGULAR,COURIER,ICE_50_AIR_BELT,0.6696326716860598,1.6071666666666666,1.6071666666666666,0.06368443789348067
MC000195,2026-04-15 09:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.36265267320708794,0.922443333333332,0.922443333333332,0.0028673866987127543
MC000195,2026-08-19 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.34394250513347024,1.525756666666668,1.525756666666668,0.03889754469577347
MC000198,2026-08-12 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.15157280655056152,1.1983333333333333,1.1983333333333333,0.07235592485237315
MC000204,2025-11-20 11:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_125_SCOOTER_BELT,0.8424899548761631,1.4847899999999994,1.4847899999999994,0.012810354282291098
MC000204,2026-07-16 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_SCOOTER_BELT,0.6503536390600045,1.1463100000000006,1.1463100000000006,0.043474324760317984
MC000207,2026-01-22 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.325293241564631,1.318940860215053,1.318940860215053,0.02788112779819847
MC000207,2026-04-23 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.24731918777093315,1.2463924731182803,1.2463924731182803,0.0345906036152488
MC000208,2025-04-15 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_650_TWIN_LIQUID_CHAIN,1.032372708951251,0.2503966666666667,1.032372708951251,0.08436575095771037
MC000208,2026-05-12 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_650_TWIN_LIQUID_CHAIN,1.072210814510609,0.32039688172043007,1.072210814510609,0.09479136697607318
MC000209,2026-06-29 13:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.11384135675716785,0.23895999999999987,0.23895999999999987,0.0012331843942505133
MC000212,2023-07-27 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.3634804611250539,1.2591290322580644,1.2591290322580644,0.08832601225258438
MC000212,2024-01-11 16:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.45870408396075746,1.315897849462366,1.315897849462366,0.005604479400611001
MC000212,2024-04-25 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.28564909879078254,0.8372953405017919,0.8372953405017919,0.03469134490042428
MC000216,2022-07-09 14:00:00,SERVICE,REPAIR,REGULAR,SEASONAL,ICE_125_AIR_CHAIN,0.6516084873374401,0.07094838709677424,0.6516084873374401,0.0012800684462696784
MC000225,2025-10-21 16:00:00,SERVICE,PERIODIC,IRREGULAR,SEASONAL,ICE_125_SCOOTER_BELT,0.649191161558547,2.0017967741935485,2.0017967741935485,0.0398883013566667
MC000225,2026-06-23 16:00:00,SERVICE,PERIODIC,IRREGULAR,SEASONAL,ICE_125_SCOOTER_BELT,0.6689482089892768,1.4129532258064514,1.4129532258064514,0.04444371926979541
MC000226,2024-01-05 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.3063507364311608,2.5988172043010755,2.5988172043010755,0.042885334273981286
MC000226,2024-03-01 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.1514944102213096,0.7544677419354799,0.7544677419354799,0.009057541213364325
MC000226,2024-05-31 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.24777549623545517,2.05606451612904,2.05606451612904,0.05581569854446869
MC000226,2024-10-04 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.34394250513347024,3.2431451612903137,3.2431451612903137,0.03934393553200365
MC000226,2025-01-17 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.28621948437143513,1.9532365591397878,1.9532365591397878,0.040141451997487324
MC000226,2025-04-11 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.22872461784166098,1.619818817204301,1.619818817204301,0.04680357469714997
MC000226,2025-07-11 16:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.2482318046999772,2.800869354838709,2.800869354838709,0.03239496079561061
MC000226,2025-08-29 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.1323294547113849,1.2470645161290304,1.2470645161290304,0.0302971747982631
MC000226,2026-01-02 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.34405658224960073,2.617612903225808,2.617612903225808,0.04290450416819951
MC000226,2026-04-17 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.28587725302304356,1.6494532258064525,1.6494532258064525,0.047528763910656004
MC000226,2026-07-10 12:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.22883869495779147,2.0122456989247293,2.0122456989247293,0.03118901033935186
MC000227,2024-09-05 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_BELT,0.26750985499531016,1.5355,1.5355,0.03200971943365704
MC000227,2025-04-03 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_BELT,0.5740360483686973,2.5103611111111097,2.5103611111111097,0.05408398098214714
MC000227,2026-04-16 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_BELT,1.0334245950262377,5.058661111111112,5.058661111111112,0.05456429073143315
MC000230,2024-09-12 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.919917864476386,0.7047166666666668,0.919917864476386,0.01798931214393817
MC000230,2025-04-24 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.6120237280401551,0.3964866666666665,0.6120237280401551,0.00720463204292773
MC000230,2025-10-23 15:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.49737622632899836,0.4272998924731182,0.49737622632899836,0.0014207755314862565
MC000230,2026-04-23 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_SMALL_SCOOTER_BELT,0.49657768651608486,0.36714677419354846,0.49657768651608486,0.00156220830321183
MC000231,2025-12-05 16:00:00,SERVICE,PERIODIC,REGULAR,WEEKEND,ICE_125_AIR_CHAIN,0.5164544198544884,1.088506451612903,1.088506451612903,0.07248313528502949
MC000231,2026-02-13 09:00:00,SERVICE,REPAIR,REGULAR,WEEKEND,ICE_125_AIR_CHAIN,0.189824321241159,0.13553283410138248,0.189824321241159,0.0017251882272416152
MC000231,2026-08-07 00:00:00,NO_SHOW,PERIODIC,REGULAR,WEEKEND,ICE_125_AIR_CHAIN,0.4780971937029432,0.7107607142857145,0.7107607142857145,0.025495656306374993
