service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC000052,WS0007,C000005,MC000008,APT000027,PERIODIC,ENGINE_OIL_CHANGE,105059.0,2025-07-17 01:44:10.594289446,0.0,APPOINTMENT,2024-08-31 13:23:29,104397,MANUAL,VALID,0,DELIVERED,2024-08-31 13:23:29,2024-08-31 13:23:29,2024-08-31 13:23:29,Genel bakım ve kontroller talep edildi.,,127,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0644215,,
SVC000053,WS0007,C000005,MC000008,APT000028,REPAIR,FAULT_EVENT,138853.4,2026-09-02 00:00:00.000000000,,APPOINTMENT,2024-10-03 10:23:51,106441,MANUAL,VALID,0,DELIVERED,2024-10-03 10:23:51,2024-10-03 11:18:51,2024-10-04 05:14:51,Kilometre bakımı için servise getirildi.,,56,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,0.0,0.0,0,0.0589176,BRAKES,LOW
SVC000054,WS0007,C000005,MC000008,APT000029,PERIODIC,ENGINE_OIL_CHANGE,109441.0,2025-10-03 16:23:50.835408255,0.0,APPOINTMENT,2024-11-20 00:49:47,109029,MANUAL,VALID,0,DELIVERED,2024-11-20 00:49:47,2024-11-20 00:53:47,2024-11-20 00:53:47,Genel bakım ve kontroller talep edildi.,,137,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0740912,,
SVC000055,WS0007,C000005,MC000008,APT000030,PERIODIC,ENGINE_OIL_CHANGE,112029.0,2025-11-20 06:49:47.260315862,0.0,APPOINTMENT,2025-01-06 23:30:30,111548,MANUAL,VALID,0,DELIVERED,2025-01-06 23:30:30,2025-01-06 23:30:30,2025-01-06 23:30:30,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0681244,,
SVC000056,WS0007,C000005,MC000008,APT000031,PERIODIC,ENGINE_OIL_CHANGE,114548.0,2026-01-07 05:30:30.273616828,0.0,APPOINTMENT,2025-02-23 11:24:06,114217,MANUAL,VALID,0,DELIVERED,2025-02-23 11:24:06,2025-02-23 11:24:06,2025-02-23 11:24:06,Kilometre bakımı için servise getirildi.,,52,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0789893,,
SVC000057,WS0007,C000005,MC000008,,PERIODIC,ENGINE_OIL_CHANGE,117217.0,2026-02-23 17:24:06.326244285,0.0,WALK_IN,2025-04-18 17:49:18,118571,MANUAL,VALID,0,DELIVERED,2025-04-18 17:49:18,2025-04-19 00:38:18,2025-04-19 00:38:18,Periyodik bakım zamanı geldi.,,132,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0795402,,
SVC000058,WS0007,C000005,MC000008,,PERIODIC,ENGINE_OIL_CHANGE,121571.0,2026-04-18 23:49:18.369785028,0.0,WALK_IN,2025-05-28 02:10:32,121523,MANUAL,VALID,0,DELIVERED,2025-05-28 02:10:32,2025-05-28 04:56:32,2025-05-30 04:32:32,Periyodik bakım zamanı geldi.,,65,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1354.0,,,1,0.0802145,,
SVC000059,WS0007,C000005,MC000008,APT000032,PERIODIC,ENGINE_OIL_CHANGE,124523.0,2026-05-28 08:10:32.052959940,0.0,APPOINTMENT,2025-07-08 09:15:29,124208,ESTIMATED,ESTIMATED,1,DELIVERED,2025-07-08 09:15:29,2025-07-08 10:35:29,2025-07-10 10:11:29,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,122,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.071428,,
SVC000060,WS0007,C000005,MC000008,APT000033,PERIODIC,ENGINE_OIL_CHANGE,127208.0,2026-07-08 15:15:29.313250552,0.0,APPOINTMENT,2025-08-15 20:55:04,126682,MANUAL,VALID,0,DELIVERED,2025-08-15 20:55:04,2025-08-15 20:55:04,2025-08-15 20:59:04,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,134,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0704628,,
SVC000061,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2022-06-22 14:19:00,25556,MANUAL,VALID,0,DELIVERED,2022-06-22 14:19:00,2022-06-22 17:46:00,2022-06-22 17:46:00,Periyodik bakım zamanı geldi.,,99,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0262947,,
SVC000062,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,30556.0,2023-06-22 20:19:00.000000000,0.0,WALK_IN,2022-12-03 19:40:00,32197,MANUAL,VALID,0,DELIVERED,2022-12-03 19:40:00,2022-12-03 19:40:00,2022-12-04 15:36:00,Periyodik bakım zamanı geldi.,,88,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0326849,,
SVC000063,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,37197.0,2023-12-04 01:39:59.869860244,0.0,WALK_IN,2023-04-20 18:40:41,35781,MANUAL,VALID,0,DELIVERED,2023-04-23 18:40:41,2023-04-24 01:10:41,2023-04-24 01:10:41,Periyodik bakım zamanı geldi.,,118,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1641.0,,,0,0.034761,,
SVC000064,WS0007,C000005,MC000009,APT000034,PERIODIC,ENGINE_OIL_CHANGE,40781.0,2024-04-20 00:40:40.640774028,0.0,APPOINTMENT,2023-09-23 05:44:28,41868,MANUAL,VALID,0,DELIVERED,2023-09-23 05:44:28,2023-09-23 05:44:28,2023-09-24 09:48:28,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0338519,,
SVC000065,WS0007,C000005,MC000009,APT000035,PERIODIC,ENGINE_OIL_CHANGE,46868.0,2024-09-22 11:44:27.993314618,0.0,APPOINTMENT,2024-02-24 17:14:11,45617,MANUAL,VALID,0,DELIVERED,2024-02-24 17:14:11,2024-02-25 01:12:11,2024-02-25 01:12:11,Periyodik bakım zamanı geldi.,,45,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1087.0,,,0,0.0363507,,
SVC000066,WS0007,C000005,MC000009,,PERIODIC,GENERAL_SAFETY_INSPECTION,50617.0,2025-02-23 23:14:11.289759838,0.0,WALK_IN,2024-07-30 05:43:14,52671,MANUAL,VALID,0,DELIVERED,2024-07-30 05:43:14,2024-07-30 11:55:14,2024-07-30 11:55:14,Yolda arıza sonrası servise getirildi.,,263,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0421294,,
SVC000067,WS0007,C000005,MC000009,APT000036,PERIODIC,ENGINE_OIL_CHANGE,57671.0,2025-07-30 11:43:14.312072582,0.0,APPOINTMENT,2024-11-18 09:52:54,57306,MANUAL,VALID,0,DELIVERED,2024-11-18 09:52:54,2024-11-18 16:07:54,2024-11-18 16:07:54,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,174,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,2054.0,,,0,0.0438896,,
SVC000068,WS0007,C000005,MC000009,APT000037,PERIODIC,ENGINE_OIL_CHANGE,62306.0,2025-11-18 15:52:54.073118430,0.0,APPOINTMENT,2025-03-18 04:15:17,59558,MANUAL,VALID,0,DELIVERED,2025-03-18 04:15:17,2025-03-18 08:13:17,2025-03-19 05:00:17,Kilometre bakımı için servise getirildi.,,88,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0477131,,
SVC000069,WS0007,C000005,MC000009,APT000038,PERIODIC,ENGINE_OIL_CHANGE,64558.0,2026-03-18 10:15:16.715292662,0.0,APPOINTMENT,2025-10-04 16:13:16,65534,MANUAL,VALID,0,DELIVERED,2025-10-04 16:13:16,2025-10-04 19:18:16,2025-10-04 19:37:16,Periyodik bakım zamanı geldi.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0460248,,
SVC000070,WS0007,C000005,MC000009,APT000039,PERIODIC,ENGINE_OIL_CHANGE,70534.0,2026-10-04 22:13:16.356134176,0.0,APPOINTMENT,2026-01-23 18:59:04,67851,MANUAL,VALID,0,DELIVERED,2026-01-23 18:59:04,2026-01-23 18:59:04,2026-01-23 18:59:04,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,110,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,976.0,,,0,0.0502635,,
SVC000071,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,72851.0,2027-01-24 00:59:04.418575858,0.0,WALK_IN,2026-08-06 11:43:37,71880,MANUAL,VALID,0,DELIVERED,2026-08-06 11:43:37,2026-08-06 14:42:37,2026-08-06 14:42:37,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,112,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0506564,,
SVC000072,WS0008,C000006,MC000010,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2025-06-02 09:06:00,7744,MANUAL,VALID,0,DELIVERED,2025-06-02 09:06:00,2025-06-02 09:10:00,2025-06-02 14:01:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,169,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0206864,,
SVC000073,WS0002,C000007,MC000011,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2024-11-04 10:09:00,46338,MANUAL,VALID,0,DELIVERED,2024-11-04 10:09:00,2024-11-04 15:53:00,2024-11-04 15:53:00,Kilometre bakımı için servise getirildi.,,121,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0428913,,
SVC000074,WS0002,C000007,MC000011,APT000040,PERIODIC,ENGINE_OIL_CHANGE,49338.0,2025-11-04 16:09:00.000000000,0.0,APPOINTMENT,2025-05-27 20:58:20,47736,MANUAL,VALID,0,DELIVERED,2025-05-27 20:58:20,2025-05-27 20:58:20,2025-05-27 22:54:20,Kilometre bakımı için servise getirildi.,,161,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0528555,,
SVC000075,WS0002,C000007,MC000011,APT000041,PERIODIC,ENGINE_OIL_CHANGE,50736.0,2026-05-28 02:58:20.351818730,0.0,APPOINTMENT,2025-11-27 16:21:27,50483,ESTIMATED,ESTIMATED,1,DELIVERED,2025-11-27 16:21:27,2025-11-27 16:21:27,2025-11-29 16:31:27,Kilometre bakımı için servise getirildi.,,133,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0530502,,
SVC000076,WS0002,C000007,MC000011,APT000042,PERIODIC,ENGINE_OIL_CHANGE,53483.0,2026-11-27 22:21:27.054052906,0.0,APPOINTMENT,2026-04-17 05:01:06,50977,MANUAL,VALID,0,DELIVERED,2026-04-17 05:01:06,2026-04-17 05:01:06,2026-04-17 10:16:06,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0568939,,
SVC000077,WS0002,C000007,MC000012,APT000043,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2025-05-12 09:03:00,37562,MANUAL,VALID,0,DELIVERED,2025-05-12 09:03:00,2025-05-12 11:58:00,2025-05-12 11:58:00,Genel bakım ve kontroller talep edildi.,,142,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.039132,,
SVC000078,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2022-11-14 08:52:00,39256,MANUAL,VALID,0,DELIVERED,2022-11-14 08:52:00,2022-11-14 08:52:00,2022-11-16 10:13:00,Kilometre bakımı için servise getirildi.,,54,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0473564,,
SVC000079,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,44256.0,2023-11-14 14:52:00.000000000,0.0,WALK_IN,2023-03-22 12:05:33,42221,MANUAL,VALID,0,DELIVERED,2023-03-22 12:05:33,2023-03-22 15:26:33,2023-03-23 13:59:33,Genel bakım ve kontroller talep edildi.,,71,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0672422,,
SVC000080,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,47221.0,2024-03-21 18:05:33.286088572,0.0,WALK_IN,2023-08-01 22:28:48,46508,MANUAL,VALID,0,DELIVERED,2023-08-01 22:28:48,2023-08-02 00:03:48,2023-08-02 00:03:48,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0593316,,
SVC000081,WS0009,C000009,MC000014,APT000044,PERIODIC,ENGINE_OIL_CHANGE,51508.0,2024-08-01 04:28:48.271465466,0.0,APPOINTMENT,2023-11-23 08:52:15,49190,MANUAL,VALID,0,DELIVERED,2023-11-23 08:52:15,2023-11-23 08:52:15,2023-11-23 08:52:15,Genel bakım ve kontroller talep edildi.,,99,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0720361,,
SVC000082,WS0009,C000009,MC000014,APT000045,PERIODIC,ENGINE_OIL_CHANGE,54190.0,2024-11-22 14:52:14.710128154,0.0,APPOINTMENT,2024-03-31 04:41:26,51611,MANUAL,VALID,0,DELIVERED,2024-03-31 04:41:26,2024-03-31 04:41:26,2024-03-31 07:27:26,Genel bakım ve kontroller talep edildi.,,96,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0811699,,
SVC000083,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,56611.0,2025-03-31 10:41:26.363290930,0.0,WALK_IN,2024-09-07 23:56:48,55543,MANUAL,VALID,0,DELIVERED,2024-09-07 23:56:48,2024-09-07 23:56:48,2024-09-07 23:56:48,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,143,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0774724,,
SVC000084,WS0009,C000009,MC000014,APT000046,PERIODIC,ENGINE_OIL_CHANGE,60543.0,2025-09-08 05:56:47.670115474,0.0,APPOINTMENT,2025-01-23 19:06:37,58595,MANUAL,VALID,0,DELIVERED,2025-01-24 19:06:37,2025-01-25 20:50:37,2025-01-25 21:30:37,Genel bakım ve kontroller talep edildi.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.089721,,
SVC000085,WS0009,C000009,MC000015,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2022-11-02 10:09:00,26018,MANUAL,VALID,0,DELIVERED,2022-11-02 10:09:00,2022-11-02 10:09:00,2022-11-02 11:04:00,Genel bakım ve kontroller talep edildi.,,129,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0233937,,
SVC000086,WS0009,C000009,MC000015,APT000047,PERIODIC,ENGINE_OIL_CHANGE,31018.0,2023-11-02 16:09:00.000000000,56.58,APPOINTMENT,2023-12-29 06:05:16,28628,MANUAL,VALID,0,DELIVERED,2023-12-29 06:05:16,2023-12-29 06:05:16,2023-12-29 06:05:16,Kilometre bakımı için servise getirildi.,,160,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0354259,,
SVC000087,WS0009,C000009,MC000015,,PERIODIC,ENGINE_OIL_CHANGE,33628.0,2024-12-28 12:05:15.767390424,0.0,WALK_IN,2024-12-19 07:05:47,30824,MANUAL,VALID,0,DELIVERED,2024-12-19 07:05:47,2024-12-19 07:05:47,2024-12-19 07:05:47,Periyodik bakım zamanı geldi.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,56.580740740740744,0.0,,,0,0.0376136,,
SVC000088,WS0005,C000010,MC000017,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2025-08-27 18:04:00,19821,MANUAL,VALID,0,DELIVERED,2025-08-27 18:04:00,2025-08-27 18:04:00,2025-08-27 18:05:00,Periyodik bakım zamanı geldi.,,64,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0242891,,
SVC000089,WS0005,C000010,MC000017,APT000048,PERIODIC,ENGINE_OIL_CHANGE,22821.0,2026-08-28 00:04:00.000000000,0.0,APPOINTMENT,2026-04-14 15:06:34,20929,MANUAL,VALID,0,DELIVERED,2026-04-14 15:06:34,2026-04-14 15:06:34,2026-04-14 18:06:34,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,105,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0317066,,
SVC000090,WS0010,C000011,MC000018,APT000049,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-07-01 16:33:00,10900,MANUAL,VALID,0,DELIVERED,2023-07-01 16:33:00,2023-07-01 16:33:00,2023-07-01 16:33:00,Kilometre bakımı için servise getirildi.,,130,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0223328,,
SVC000091,WS0010,C000011,MC000018,,PERIODIC,ENGINE_OIL_CHANGE,15900.0,2024-06-30 22:33:00.000000000,0.0,WALK_IN,2024-02-13 03:53:30,14980,MANUAL,VALID,0,DELIVERED,2024-02-13 03:53:30,2024-02-13 05:00:30,2024-02-13 09:49:30,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,106,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.026725,,
SVC000092,WS0010,C000011,MC000018,APT000050,PERIODIC,ENGINE_OIL_CHANGE,19980.0,2025-02-12 09:53:30.465796388,0.0,APPOINTMENT,2024-11-07 12:06:35,21823,MANUAL,VALID,0,DELIVERED,2024-11-07 12:06:35,2024-11-07 12:06:35,2024-11-07 12:06:35,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0270325,,
SVC000093,WS0010,C000011,MC000018,APT000051,PERIODIC,ENGINE_OIL_CHANGE,26823.0,2025-11-07 18:06:34.659502504,0.0,APPOINTMENT,2025-05-22 10:02:58,25239,MANUAL,VALID,0,DELIVERED,2025-05-22 10:02:58,2025-05-22 13:20:58,2025-05-22 13:20:58,Genel bakım ve kontroller talep edildi.,,128,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1843.0,,,0,0.0303498,,
SVC000094,WS0010,C000011,MC000018,APT000052,PERIODIC,ENGINE_OIL_CHANGE,30239.0,2026-05-22 16:02:58.137077002,0.0,APPOINTMENT,2025-11-18 18:09:46,30648,MANUAL,VALID,0,DELIVERED,2025-11-18 18:09:46,2025-11-18 20:56:46,2025-11-20 23:18:46,Kilometre bakımı için servise getirildi.,,151,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0338575,,
SVC000095,WS0010,C000011,MC000018,,PERIODIC,GENERAL_SAFETY_INSPECTION,35648.0,2026-11-19 00:09:45.783043850,0.0,WALK_IN,2026-05-04 12:18:37,33182,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-05-04 12:18:37,2026-05-04 15:12:37,2026-05-04 15:12:37,Mekanik sorun şüphesiyle genel kontrol istendi.,,135,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,409.0,,,0,0.032448,,
SVC000096,WS0005,C000012,MC000019,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2024-07-29 16:37:00,1712,MANUAL,VALID,0,DELIVERED,2024-07-29 16:37:00,2024-07-29 18:06:00,2024-07-29 18:06:00,Periyodik bakım zamanı geldi.,,62,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0174106,,
SVC000097,WS0005,C000012,MC000019,APT000053,PERIODIC,ENGINE_OIL_CHANGE,6712.0,2025-07-29 22:37:00.000000000,0.0,APPOINTMENT,2025-07-18 19:51:44,3538,MANUAL,VALID,0,DELIVERED,2025-07-18 19:51:44,2025-07-18 19:51:44,2025-07-18 22:18:44,Periyodik bakım zamanı geldi.,,141,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0258682,,
SVC000098,WS0002,C000013,MC000020,APT000054,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2025-07-24 10:30:00,19456,MANUAL,VALID,0,DELIVERED,2025-07-24 10:30:00,2025-07-24 11:04:00,2025-07-26 15:57:00,Periyodik bakım zamanı geldi.,,85,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0336284,,
SVC000099,WS0002,C000013,MC000020,,PERIODIC,ENGINE_OIL_CHANGE,24456.0,2026-07-24 16:30:00.000000000,0.0,WALK_IN,2025-10-21 18:03:46,26451,MANUAL,VALID,0,DELIVERED,2025-10-21 18:03:46,2025-10-21 18:03:46,2025-10-21 18:03:46,Kilometre bakımı için servise getirildi.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0388944,,
SVC000100,WS0002,C000013,MC000020,,PERIODIC,ENGINE_OIL_CHANGE,31451.0,2026-10-22 00:03:46.371223868,0.0,WALK_IN,2025-12-18 06:26:56,29182,MANUAL,VALID,0,DELIVERED,2025-12-18 06:26:56,2025-12-18 07:17:56,2025-12-18 07:17:56,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,149,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1995.0,,,0,0.049249,,
SVC000101,WS0002,C000013,MC000020,APT000055,PERIODIC,ENGINE_OIL_CHANGE,34182.0,2026-12-18 12:26:56.094333745,0.0,APPOINTMENT,2026-03-19 04:05:00,32772,MANUAL,VALID,0,DELIVERED,2026-03-19 04:05:00,2026-03-19 04:05:00,2026-03-19 09:42:00,Periyodik bakım zamanı geldi.,,80,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0423849,,
SVC000102,WS0002,C000013,MC000020,,PERIODIC,ENGINE_OIL_CHANGE,37772.0,2027-03-19 10:04:59.894099046,0.0,WALK_IN,2026-06-07 00:54:29,37347,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-06-07 00:54:29,2026-06-07 02:35:29,2026-06-07 02:35:29,Kilometre bakımı için servise getirildi.,,111,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0483446,,
SVC000103,WS0002,C000013,MC000021,APT000056,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2026-02-09 17:03:00,58378,MANUAL,VALID,0,DELIVERED,2026-02-09 17:03:00,2026-02-09 17:03:00,2026-02-09 17:03:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,126,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0562696,,
SVC000104,WS0002,C000013,MC000021,,PERIODIC,ENGINE_OIL_CHANGE,64378.0,2027-02-09 23:03:00.000000000,0.0,WALK_IN,2026-08-24 23:59:59,63907,MANUAL,VALID,0,DELIVERED,2026-08-24 23:59:59,2026-08-25 07:22:59,2026-08-25 07:22:59,Genel bakım ve kontroller talep edildi.,,151,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0584837,,
