service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id
SVC000060,WS0007,C000005,MC000008,APT000033,PERIODIC,ENGINE_OIL_CHANGE,157966.9,2027-06-29,0,APPOINTMENT,2026-07-30 15:10:00,158045,MANUAL,VALID,0,DELIVERED,2026-07-30 15:10:00,2026-07-30 12:41:00,2026-07-30 15:14:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,134,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000061,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,25740.2,2022-11-18,4,WALK_IN,2022-06-22 14:19:00,25972,MANUAL,VALID,0,DELIVERED,2022-06-22 14:19:00,2022-06-22 17:46:00,2022-06-22 09:39:00,Periyodik bakım zamanı geldi.,,99,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000062,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,30972.1,2023-06-22,0,WALK_IN,2022-10-03 17:29:00,30999,MANUAL,VALID,0,DELIVERED,2022-10-03 17:29:00,2022-10-03 15:08:00,2022-10-04 13:25:00,Periyodik bakım zamanı geldi.,,88,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000063,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,35999.4,2023-10-03,5,WALK_IN,2023-02-06 08:59:00,36315,MANUAL,VALID,0,DELIVERED,2023-02-09 08:59:00,2023-02-09 15:29:00,2023-02-09 11:47:00,Periyodik bakım zamanı geldi.,,118,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000064,WS0007,C000005,MC000009,APT000034,PERIODIC,ENGINE_OIL_CHANGE,41314.7,2024-02-06,6,APPOINTMENT,2023-05-29 09:49:00,41624,MANUAL,VALID,0,DELIVERED,2023-05-29 09:49:00,2023-05-29 09:12:00,2023-05-30 13:53:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000065,WS0007,C000005,MC000009,APT000035,PERIODIC,ENGINE_OIL_CHANGE,46623.9,2024-05-29,3,APPOINTMENT,2023-10-02 09:55:00,46921,MANUAL,VALID,0,DELIVERED,2023-10-02 09:55:00,2023-10-02 17:53:00,2023-10-02 15:56:00,Periyodik bakım zamanı geldi.,,45,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000066,WS0007,C000005,MC000009,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2024-02-06 09:28:00,52493,MANUAL,VALID,0,DELIVERED,2024-02-06 09:28:00,2024-02-06 15:40:00,2024-02-06 12:05:00,Yolda arıza sonrası servise getirildi.,,263,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000067,WS0007,C000005,MC000009,APT000036,PERIODIC,ENGINE_OIL_CHANGE,62782.5,2025-05-24,12,APPOINTMENT,2024-09-27 10:54:00,63410,MANUAL,VALID,0,DELIVERED,2024-09-27 10:54:00,2024-09-27 17:09:00,2024-09-27 11:18:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,174,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000068,WS0007,C000005,MC000009,APT000037,PERIODIC,ENGINE_OIL_CHANGE,68409.7,2025-09-27,0,APPOINTMENT,2025-01-28 09:57:00,68455,MANUAL,VALID,0,DELIVERED,2025-01-28 09:57:00,2025-01-28 13:55:00,2025-01-29 10:42:00,Kilometre bakımı için servise getirildi.,,88,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000069,WS0007,C000005,MC000009,APT000038,PERIODIC,ENGINE_OIL_CHANGE,73455.2,2026-01-28,6,APPOINTMENT,2025-06-03 11:21:00,73705,MANUAL,VALID,0,DELIVERED,2025-06-03 11:21:00,2025-06-03 14:26:00,2025-06-03 14:45:00,Periyodik bakım zamanı geldi.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000070,WS0007,C000005,MC000009,APT000039,PERIODIC,ENGINE_OIL_CHANGE,78704.7,2026-06-03,0,APPOINTMENT,2025-09-25 17:34:00,78744,MANUAL,VALID,0,DELIVERED,2025-09-25 17:34:00,2025-09-25 13:25:00,2025-09-25 14:08:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,110,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000071,WS0007,C000005,MC000009,,PERIODIC,ENGINE_OIL_CHANGE,88979.5,2027-02-09,0,WALK_IN,2026-06-09 12:43:00,89061,MANUAL,VALID,0,DELIVERED,2026-06-09 12:43:00,2026-06-09 15:42:00,2026-06-09 15:27:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,112,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000072,WS0008,C000006,MC000010,,PERIODIC,ENGINE_OIL_CHANGE,11636.9,2025-06-01,1,WALK_IN,2025-06-02 09:06:00,10088,MANUAL,VALID,0,DELIVERED,2025-06-02 09:06:00,2025-06-02 09:10:00,2025-06-02 14:01:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,169,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000073,WS0002,C000007,MC000011,,PERIODIC,ENGINE_OIL_CHANGE,48085.4,2025-06-09,8,WALK_IN,2024-11-04 10:09:00,48533,MANUAL,VALID,0,DELIVERED,2024-11-04 10:09:00,2024-11-04 15:53:00,2024-11-04 09:47:00,Kilometre bakımı için servise getirildi.,,121,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000074,WS0002,C000007,MC000011,APT000040,PERIODIC,ENGINE_OIL_CHANGE,51532.8,2025-11-04,13,APPOINTMENT,2025-04-10 11:18:00,52234,MANUAL,VALID,0,DELIVERED,2025-04-10 11:18:00,2025-04-10 10:39:00,2025-04-10 13:14:00,Kilometre bakımı için servise getirildi.,,161,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000075,WS0002,C000007,MC000011,APT000041,PERIODIC,ENGINE_OIL_CHANGE,55234.1,2026-04-10,19,APPOINTMENT,2025-07-10 13:46:00,56281,ESTIMATED,ESTIMATED,1,DELIVERED,2025-07-10 13:46:00,2025-07-10 10:37:00,2025-07-12 13:56:00,Kilometre bakımı için servise getirildi.,,133,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000076,WS0002,C000007,MC000011,APT000042,PERIODIC,ENGINE_OIL_CHANGE,66372.7,2027-03-26,25,APPOINTMENT,2026-07-15 11:47:00,67402,MANUAL,VALID,0,DELIVERED,2026-07-15 11:47:00,2026-07-15 10:25:00,2026-07-15 17:02:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000077,WS0002,C000007,MC000012,APT000043,PERIODIC,ENGINE_OIL_CHANGE,39287.8,2025-07-30,13,APPOINTMENT,2025-05-12 09:03:00,39591,MANUAL,VALID,0,DELIVERED,2025-05-12 09:03:00,2025-05-12 11:58:00,2025-05-12 08:45:00,Genel bakım ve kontroller talep edildi.,,142,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000078,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,42048.4,2023-08-03,8,WALK_IN,2022-11-14 08:52:00,42489,MANUAL,VALID,0,DELIVERED,2022-11-14 08:52:00,2022-11-14 08:36:00,2022-11-16 10:13:00,Kilometre bakımı için servise getirildi.,,54,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000079,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,52895.7,2024-04-15,14,WALK_IN,2023-08-17 13:35:00,53620,MANUAL,VALID,0,DELIVERED,2023-08-17 13:35:00,2023-08-17 16:56:00,2023-08-18 15:29:00,Genel bakım ve kontroller talep edildi.,,71,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000080,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,58620.2,2024-08-17,0,WALK_IN,2023-12-11 09:44:00,58660,MANUAL,VALID,0,DELIVERED,2023-12-11 09:44:00,2023-12-11 11:19:00,2023-12-11 10:30:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000081,WS0009,C000009,MC000014,APT000044,PERIODIC,ENGINE_OIL_CHANGE,74253.9,2025-09-07,19,APPOINTMENT,2025-02-26 13:10:00,75067,MANUAL,VALID,0,DELIVERED,2025-02-26 13:10:00,2025-02-26 11:19:00,2025-02-26 11:18:00,Genel bakım ve kontroller talep edildi.,,99,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000082,WS0009,C000009,MC000014,APT000045,PERIODIC,ENGINE_OIL_CHANGE,80066.9,2026-02-26,30,APPOINTMENT,2025-07-29 14:25:00,81355,MANUAL,VALID,0,DELIVERED,2025-07-29 14:25:00,2025-07-29 13:24:00,2025-07-29 17:11:00,Genel bakım ve kontroller talep edildi.,,96,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000083,WS0009,C000009,MC000014,,PERIODIC,ENGINE_OIL_CHANGE,86354.9,2026-07-29,19,WALK_IN,2025-12-06 14:22:00,87031,MANUAL,VALID,0,DELIVERED,2025-12-06 14:22:00,2025-12-06 09:51:00,2025-12-06 08:54:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,143,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000084,WS0009,C000009,MC000014,APT000046,PERIODIC,ENGINE_OIL_CHANGE,92030.6,2026-12-06,19,APPOINTMENT,2026-05-02 10:20:00,93198,MANUAL,VALID,0,DELIVERED,2026-05-03 10:20:00,2026-05-04 12:04:00,2026-05-04 12:44:00,Genel bakım ve kontroller talep edildi.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000085,WS0009,C000009,MC000015,,PERIODIC,ENGINE_OIL_CHANGE,28140.2,2023-02-05,17,WALK_IN,2022-11-02 10:09:00,28393,MANUAL,VALID,0,DELIVERED,2022-11-02 10:09:00,2022-11-02 09:09:00,2022-11-02 11:04:00,Genel bakım ve kontroller talep edildi.,,129,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000086,WS0009,C000009,MC000015,APT000047,PERIODIC,ENGINE_OIL_CHANGE,38401.1,2024-07-18,14,APPOINTMENT,2024-04-26 16:49:00,38538,MANUAL,VALID,0,DELIVERED,2024-04-26 16:49:00,2024-04-26 13:52:00,2024-04-26 10:05:00,Kilometre bakımı için servise getirildi.,,160,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000087,WS0009,C000009,MC000015,,PERIODIC,ENGINE_OIL_CHANGE,48888.0,2025-12-27,11,WALK_IN,2025-10-30 13:30:00,49228,MANUAL,VALID,0,DELIVERED,2025-10-30 13:30:00,2025-10-30 10:14:00,2025-10-30 11:09:00,Periyodik bakım zamanı geldi.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000088,WS0005,C000010,MC000017,,PERIODIC,ENGINE_OIL_CHANGE,20909.5,2026-02-06,4,WALK_IN,2025-08-27 18:04:00,21176,MANUAL,VALID,0,DELIVERED,2025-08-27 18:04:00,2025-08-27 16:23:00,2025-08-27 18:05:00,Periyodik bakım zamanı geldi.,,64,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000089,WS0005,C000010,MC000017,APT000048,PERIODIC,ENGINE_OIL_CHANGE,24175.8,2026-08-27,16,APPOINTMENT,2026-03-25 11:48:00,24358,MANUAL,VALID,0,DELIVERED,2026-03-25 11:48:00,2026-03-25 11:33:00,2026-03-25 14:48:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,105,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000090,WS0010,C000011,MC000018,APT000049,PERIODIC,ENGINE_OIL_CHANGE,11874.7,2023-12-03,17,APPOINTMENT,2023-07-01 16:33:00,12539,MANUAL,VALID,0,DELIVERED,2023-07-01 16:33:00,2023-07-01 16:19:00,2023-07-01 16:07:00,Kilometre bakımı için servise getirildi.,,130,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000091,WS0010,C000011,MC000018,,PERIODIC,ENGINE_OIL_CHANGE,23357.2,2024-11-23,6,WALK_IN,2024-05-30 09:41:00,23574,MANUAL,VALID,0,DELIVERED,2024-05-30 09:41:00,2024-05-30 10:48:00,2024-05-30 15:37:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,106,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000092,WS0010,C000011,MC000018,APT000050,PERIODIC,ENGINE_OIL_CHANGE,28574.5,2025-05-30,2,APPOINTMENT,2024-10-22 13:29:00,28682,MANUAL,VALID,0,DELIVERED,2024-10-22 13:29:00,2024-10-22 10:30:00,2024-10-22 11:46:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000093,WS0010,C000011,MC000018,APT000051,PERIODIC,ENGINE_OIL_CHANGE,33682.2,2025-10-22,7,APPOINTMENT,2025-05-08 10:13:00,33909,MANUAL,VALID,0,DELIVERED,2025-05-08 10:13:00,2025-05-08 13:31:00,2025-05-08 11:04:00,Genel bakım ve kontroller talep edildi.,,128,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000094,WS0010,C000011,MC000018,APT000052,PERIODIC,ENGINE_OIL_CHANGE,38909.1,2026-05-08,0,APPOINTMENT,2025-09-17 10:01:00,38969,MANUAL,VALID,0,DELIVERED,2025-09-17 10:01:00,2025-09-17 12:48:00,2025-09-19 15:10:00,Kilometre bakımı için servise getirildi.,,151,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000095,WS0010,C000011,MC000018,,REPAIR,UNSCHEDULED_EVENT,,,0,WALK_IN,2026-04-23 13:36:00,45387,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-04-23 13:36:00,2026-04-23 16:30:00,2026-04-23 14:03:00,Mekanik sorun şüphesiyle genel kontrol istendi.,,135,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000096,WS0005,C000012,MC000019,,PERIODIC,ENGINE_OIL_CHANGE,3042.0,2024-09-29,8,WALK_IN,2024-07-29 16:37:00,3223,MANUAL,VALID,0,DELIVERED,2024-07-29 16:37:00,2024-07-29 18:06:00,2024-07-29 13:40:00,Periyodik bakım zamanı geldi.,,62,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000097,WS0005,C000012,MC000019,APT000053,PERIODIC,ENGINE_OIL_CHANGE,13771.5,2026-05-03,1,APPOINTMENT,2026-01-19 14:44:00,14085,MANUAL,VALID,0,DELIVERED,2026-01-19 14:44:00,2026-01-19 10:34:00,2026-01-19 17:11:00,Periyodik bakım zamanı geldi.,,141,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000098,WS0002,C000013,MC000020,APT000054,PERIODIC,ENGINE_OIL_CHANGE,19091.4,2026-06-11,9,APPOINTMENT,2025-07-24 10:30:00,20266,MANUAL,VALID,0,DELIVERED,2025-07-24 10:30:00,2025-07-24 11:04:00,2025-07-26 15:57:00,Periyodik bakım zamanı geldi.,,85,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000099,WS0002,C000013,MC000020,,PERIODIC,ENGINE_OIL_CHANGE,24016.5,2026-07-24,16,WALK_IN,2025-09-15 15:43:00,25368,MANUAL,VALID,0,DELIVERED,2025-09-15 15:43:00,2025-09-15 14:31:00,2025-09-15 09:12:00,Kilometre bakımı için servise getirildi.,,107,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000100,WS0002,C000013,MC000020,,PERIODIC,ENGINE_OIL_CHANGE,37509.6,2026-12-19,0,WALK_IN,2026-03-06 12:51:00,37623,MANUAL,VALID,0,DELIVERED,2026-03-06 12:51:00,2026-03-06 13:42:00,2026-03-06 12:40:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,149,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000101,WS0002,C000013,MC000020,APT000055,PERIODIC,ENGINE_OIL_CHANGE,41372.6,2027-03-06,11,APPOINTMENT,2026-04-27 10:45:00,42575,MANUAL,VALID,0,DELIVERED,2026-04-27 10:45:00,2026-04-27 10:32:00,2026-04-27 16:22:00,Periyodik bakım zamanı geldi.,,80,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000102,WS0002,C000013,MC000020,,PERIODIC,ENGINE_OIL_CHANGE,46324.5,2027-04-27,0,WALK_IN,2026-06-02 12:32:00,46390,CUSTOMER_REPORTED,VALID,0,DELIVERED,2026-06-02 12:32:00,2026-06-02 14:13:00,2026-06-02 13:56:00,Kilometre bakımı için servise getirildi.,,111,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000103,WS0002,C000013,MC000021,APT000056,PERIODIC,ENGINE_OIL_CHANGE,61967.7,2026-08-22,2,APPOINTMENT,2026-02-09 17:03:00,61994,MANUAL,VALID,0,DELIVERED,2026-02-09 17:03:00,2026-02-09 09:33:00,2026-02-09 09:36:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,126,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000104,WS0002,C000013,MC000021,,PERIODIC,ENGINE_OIL_CHANGE,67994.3,2027-02-09,0,WALK_IN,2026-07-15 08:57:00,67999,MANUAL,VALID,0,DELIVERED,2026-07-15 08:57:00,2026-07-15 16:20:00,2026-07-15 09:25:00,Genel bakım ve kontroller talep edildi.,,151,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000105,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,4702.2,2021-08-19,17,WALK_IN,2021-05-21 14:15:00,5691,ESTIMATED,ESTIMATED,1,DELIVERED,2021-05-21 14:15:00,2021-05-21 16:17:00,2021-05-21 14:21:00,Kilometre bakımı için servise getirildi.,,70,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000106,WS0007,C000014,MC000022,APT000057,PERIODIC,ENGINE_OIL_CHANGE,7940.5,2022-05-21,8,APPOINTMENT,2021-07-15 17:14:00,8335,MANUAL,VALID,0,DELIVERED,2021-07-15 17:14:00,2021-07-15 12:49:00,2021-07-15 16:34:00,Genel bakım ve kontroller talep edildi.,,81,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000107,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,10584.6,2022-07-15,0,WALK_IN,2021-08-25 10:18:00,10588,MANUAL,VALID,0,DELIVERED,2021-08-25 10:18:00,2021-08-25 11:19:00,2021-08-25 15:49:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,112,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000108,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,12837.5,2022-08-25,12,WALK_IN,2021-10-23 13:27:00,13399,MANUAL,VALID,0,DELIVERED,2021-10-23 13:27:00,2021-10-23 12:27:00,2021-10-23 10:35:00,Periyodik bakım zamanı geldi.,,67,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000109,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,15649.2,2022-10-23,0,WALK_IN,2021-12-20 15:23:00,15778,MANUAL,VALID,0,DELIVERED,2021-12-20 15:23:00,2021-12-20 09:07:00,2021-12-20 15:02:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,97,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000110,WS0007,C000014,MC000022,APT000058,PERIODIC,ENGINE_OIL_CHANGE,22721.4,2023-04-23,0,APPOINTMENT,2022-06-17 17:24:00,22741,MANUAL,VALID,0,DELIVERED,2022-06-17 17:24:00,2022-06-17 16:03:00,2022-06-20 11:35:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000111,WS0007,C000014,MC000022,APT000059,PERIODIC,ENGINE_OIL_CHANGE,24991.0,2023-06-17,5,APPOINTMENT,2022-08-08 18:09:00,25479,MANUAL,VALID,0,DELIVERED,2022-08-08 18:09:00,2022-08-08 13:30:00,2022-08-08 16:55:00,Genel bakım ve kontroller talep edildi.,,150,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000112,WS0007,C000014,MC000022,APT000060,PERIODIC,ENGINE_OIL_CHANGE,30531.2,2023-10-10,18,APPOINTMENT,2022-12-10 16:51:00,31240,MANUAL,VALID,0,DELIVERED,2022-12-10 16:51:00,2022-12-10 11:23:00,2022-12-12 09:36:00,Periyodik bakım zamanı geldi.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000113,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,36529.1,2024-02-25,5,WALK_IN,2023-04-17 14:26:00,36745,MANUAL,VALID,0,DELIVERED,2023-04-17 14:26:00,2023-04-17 11:43:00,2023-04-18 11:22:00,Periyodik bakım zamanı geldi.,,88,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000114,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,38995.1,2024-04-17,3,WALK_IN,2023-06-02 15:38:00,39251,MANUAL,VALID,0,DELIVERED,2023-06-02 15:38:00,2023-06-02 10:50:00,2023-06-02 17:55:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,105,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000115,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,46757.2,2024-09-22,17,WALK_IN,2023-12-06 15:11:00,47764,MANUAL,VALID,0,DELIVERED,2023-12-06 15:11:00,2023-12-06 12:00:00,2023-12-06 15:31:00,Periyodik bakım zamanı geldi.,,131,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000116,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,50013.6,2024-12-06,21,WALK_IN,2024-02-13 15:10:00,50687,MANUAL,VALID,0,DELIVERED,2024-02-13 15:10:00,2024-02-13 17:17:00,2024-02-14 09:58:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,124,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000117,WS0007,C000014,MC000022,,PERIODIC,ENGINE_OIL_CHANGE,52937.4,2025-02-13,23,WALK_IN,2024-04-26 09:41:00,54030,MANUAL,VALID,0,DELIVERED,2024-04-26 09:41:00,2024-04-26 17:46:00,2024-04-27 10:06:00,Kilometre bakımı için servise getirildi.,,63,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC000118,WS0007,C000014,MC000022,APT000061,PERIODIC,ENGINE_OIL_CHANGE,58671.0,2025-06-11,1,APPOINTMENT,2024-07-29 14:22:00,58759,MANUAL,VALID,0,DELIVERED,2024-07-29 14:22:00,2024-07-29 10:54:00,2024-07-30 12:37:00,Kilometre bakımı için servise getirildi.,,115,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
